credit_card_id,customer_id,issue_date,credit_limit,current_balance,interest_rate,card_status
11615,13112,2022-12-15,100000,36876.62,25.439,Active
11616,11896,2023-02-28,500000,186747.79,30.554,Blocked
11617,7836,2023-02-03,100000,20039.26,30.572,Active
11618,3451,2023-07-11,100000,29111.34,28.868,Active
11619,8696,2022-06-06,100000,56661.88,20.71,Active
11620,13200,2022-12-03,50000,5510.15,36.847,Active
11621,8495,2024-10-11,500000,112729.95,34.522,Active
11622,21889,2023-08-26,100000,37031.22,22.479,Closed
11623,19144,2023-01-23,1000000,600949.28,23.51,Active
11624,10846,2024-05-25,200000,74740.65,33.334,Active
11625,12729,2022-08-24,200000,100031.16,26.118,Blocked
11626,6879,2023-02-09,1000000,335146.3,21.137,Active
11627,10516,2022-02-20,1000000,161177.13,21.65,Active
11628,1723,2023-10-30,200000,39844.03,24.458,Active
11629,16353,2023-09-16,1000000,162730.37,36.611,Active
11630,5894,2024-12-24,200000,6195.03,31.616,Active
11631,24382,2023-08-22,500000,115084.35,40.404,Active
11632,728,2023-07-08,200000,77234.54,38.156,Active
11633,24016,2023-05-18,100000,19207.76,25.346,Active
11634,6468,2022-04-30,50000,27631.26,28.611,Active
11635,14034,2022-09-24,1000000,450857.27,29.374,Active
11636,1287,2023-12-15,50000,12554.63,19.115,Active
11637,15339,2023-10-13,500000,133702.57,22.375,Active
11638,4305,2023-10-21,200000,24149.01,27.479,Active
11639,162,2024-01-20,1000000,229221.6,20.97,Active
11640,18816,2022-11-03,50000,9914.43,21.44,Active
11641,5135,2023-12-02,100000,49644.0,20.834,Active
11642,21667,2022-02-10,100000,9063.09,39.121,Active
11643,17569,2023-07-22,100000,21042.74,27.663,Active
11644,20568,2023-10-19,200000,73734.31,37.525,Active
11645,23165,2022-05-10,200000,47572.03,20.264,Active
11646,19874,2024-07-16,500000,83177.12,31.337,Active
11647,348,2023-07-23,50000,14450.77,20.013,Active
11648,12890,2023-06-22,1000000,184765.53,40.394,Active
11649,1503,2023-02-11,50000,14017.11,23.474,Active
11650,18198,2023-03-04,100000,22320.75,22.479,Blocked
11651,19554,2022-01-08,1000000,274593.46,21.807,Active
11652,17236,2022-10-18,200000,73563.68,28.245,Active
11653,1564,2022-04-03,100000,60054.2,36.04,Active
11654,15344,2023-03-01,1000000,193386.32,20.725,Active
11655,14610,2022-10-19,1000000,244535.63,34.405,Active
11656,24501,2022-02-12,200000,50087.56,23.035,Active
11657,22411,2024-10-31,100000,12332.08,26.117,Active
11658,20354,2024-01-28,200000,66723.98,20.642,Active
11659,16701,2022-03-18,100000,8520.42,20.257,Active
11660,20426,2024-10-25,50000,19422.08,24.55,Active
11661,16634,2024-05-23,200000,91261.24,28.116,Active
11662,6794,2024-10-26,500000,126203.03,38.253,Active
11663,19761,2024-06-18,200000,62061.59,31.897,Active
11664,18758,2024-01-10,1000000,474311.37,28.051,Active
11665,2813,2022-08-05,1000000,198006.71,18.969,Active
11666,4113,2024-04-08,1000000,529979.18,37.934,Active
11667,17083,2022-08-15,100000,44598.06,21.204,Active
11668,18080,2024-06-13,200000,61748.06,24.727,Active
11669,15625,2023-03-13,50000,5771.83,25.718,Active
11670,12039,2022-08-03,200000,26979.84,33.591,Active
11671,24083,2024-09-08,100000,11735.63,31.244,Active
11672,496,2024-06-06,200000,82902.74,23.948,Active
11673,23477,2022-07-07,100000,6399.85,21.994,Active
11674,850,2024-10-08,1000000,454938.72,33.926,Active
11675,1300,2023-04-10,200000,89374.12,29.852,Closed
11676,4825,2022-01-31,100000,13482.32,25.459,Active
11677,328,2023-04-16,500000,105157.84,41.348,Active
11678,20717,2022-03-03,50000,24255.75,38.362,Active
11679,19026,2022-06-05,500000,124742.62,33.348,Active
11680,2731,2024-09-09,500000,131291.35,31.462,Active
11681,14021,2022-05-01,100000,3637.44,37.732,Active
11682,18073,2023-07-06,100000,34957.74,25.43,Active
11683,11532,2022-04-13,500000,142040.89,37.827,Active
11684,10561,2022-07-19,100000,14756.47,29.832,Active
11685,20871,2022-09-01,50000,29381.71,22.779,Active
11686,18215,2022-11-21,100000,25016.64,23.154,Closed
11687,2954,2022-11-14,100000,57858.79,39.92,Active
11688,2649,2023-02-05,200000,69894.91,19.739,Active
11689,2381,2024-09-21,200000,107704.64,29.69,Active
11690,19876,2022-05-01,200000,15431.19,41.893,Active
11691,4335,2024-02-06,100000,47031.57,19.715,Active
11692,6120,2022-03-16,1000000,333383.53,37.643,Active
11693,4408,2024-11-12,50000,5793.95,34.005,Closed
11694,11275,2023-07-17,200000,57556.71,30.028,Active
11695,23570,2024-07-20,200000,51035.71,25.868,Active
11696,16901,2023-09-11,200000,34923.64,19.906,Active
11697,14539,2022-07-03,1000000,275138.53,27.57,Closed
11698,1950,2023-06-19,500000,223651.27,20.377,Active
11699,10358,2023-04-22,200000,38228.5,34.251,Closed
11700,7051,2022-11-04,100000,36974.74,33.863,Active
11701,6482,2022-10-23,500000,87453.6,41.069,Active
11702,329,2022-03-18,200000,14375.94,22.402,Active
11703,13767,2024-01-12,1000000,526019.56,38.399,Blocked
11704,164,2023-11-12,100000,15561.0,41.149,Active
11705,19592,2023-09-03,100000,24577.1,19.365,Active
11706,2491,2024-07-29,200000,62176.03,18.628,Active
11707,10989,2024-02-20,50000,21012.16,25.616,Active
11708,7991,2024-03-31,500000,45064.68,34.232,Active
11709,21888,2024-03-16,1000000,560056.42,24.012,Active
11710,7682,2022-09-28,500000,320104.21,41.693,Active
11711,879,2022-11-25,200000,32662.21,24.262,Active
11712,21819,2022-06-06,50000,4678.97,28.604,Active
11713,23436,2023-05-14,500000,158448.2,21.226,Active
11714,3595,2024-03-28,500000,11661.89,18.752,Closed
11715,22456,2023-06-03,50000,5931.55,39.958,Active
11716,15529,2023-05-23,50000,16541.85,38.259,Active
11717,12794,2022-08-12,100000,35100.43,32.352,Active
11718,2678,2022-12-26,1000000,435802.36,36.507,Active
11719,2480,2023-09-27,100000,8113.22,36.273,Active
11720,9150,2023-06-26,500000,130910.46,34.811,Active
11721,9529,2023-02-10,100000,13305.17,35.819,Active
11722,8715,2022-12-24,500000,135078.03,40.603,Active
11723,20817,2024-02-05,100000,13891.15,26.03,Active
11724,24994,2023-11-14,500000,160035.57,39.01,Active
11725,20801,2023-10-23,500000,355126.33,34.595,Active
11726,13262,2023-10-07,200000,106511.09,26.081,Active
11727,6006,2024-04-15,500000,91235.44,26.996,Active
11728,10649,2024-06-14,200000,36158.19,31.641,Active
11729,10962,2023-03-12,500000,63976.27,21.795,Active
11730,1440,2022-09-21,500000,47926.28,22.344,Active
11731,12590,2024-06-25,500000,64222.13,23.099,Active
11732,16878,2024-12-20,100000,14972.74,32.696,Active
11733,9873,2022-10-17,50000,5397.73,38.559,Active
11734,1024,2022-09-15,1000000,300294.56,39.147,Active
11735,3966,2024-12-10,200000,19385.93,36.441,Active
11736,14170,2022-07-07,200000,126392.27,29.835,Active
11737,16093,2024-07-10,100000,25808.44,40.684,Active
11738,8064,2022-06-30,100000,43529.33,40.257,Active
11739,17607,2023-03-22,50000,5861.68,26.512,Active
11740,21382,2022-05-30,100000,27828.62,34.108,Active
11741,17170,2023-07-10,1000000,269376.74,39.699,Active
11742,15137,2024-08-22,100000,37571.63,28.359,Active
11743,23559,2024-01-17,500000,245490.7,30.293,Active
11744,9813,2024-04-17,100000,69344.03,40.315,Active
11745,530,2024-10-21,100000,19949.58,21.968,Active
11746,19674,2022-05-30,500000,161386.18,41.344,Active
11747,14002,2022-12-13,200000,138863.12,40.342,Active
11748,17256,2023-02-17,1000000,137961.71,34.771,Active
11749,2299,2024-08-17,200000,53721.41,26.54,Active
11750,11808,2022-02-08,200000,43522.41,29.58,Active
11751,458,2022-04-12,500000,41598.14,39.047,Active
11752,18987,2024-11-16,1000000,130692.91,32.317,Active
11753,24677,2024-02-15,200000,83369.8,25.265,Active
11754,17294,2023-01-27,100000,13951.17,23.213,Active
11755,857,2022-08-20,1000000,207676.42,31.523,Active
11756,14357,2024-09-14,1000000,146936.38,38.916,Active
11757,15300,2024-03-05,1000000,171927.14,32.031,Active
11758,16058,2024-03-15,100000,27886.36,31.911,Active
11759,2198,2024-11-14,200000,22031.33,37.166,Active
11760,11268,2024-01-03,100000,13283.56,28.729,Active
11761,11239,2024-07-28,100000,70506.32,26.235,Blocked
11762,6330,2022-01-07,500000,160592.03,36.57,Active
11763,2577,2024-07-11,500000,191083.09,40.98,Active
11764,19983,2022-06-29,100000,8556.5,18.295,Active
11765,9603,2023-06-10,500000,71492.57,40.705,Active
11766,19130,2023-06-25,500000,172706.55,26.004,Active
11767,841,2023-02-27,50000,8036.1,26.861,Active
11768,1649,2022-12-24,50000,3553.88,38.64,Active
11769,17233,2022-05-09,50000,13869.53,25.447,Active
11770,1885,2024-01-01,1000000,543973.37,30.687,Active
11771,15103,2024-10-27,500000,170278.9,22.982,Active
11772,2261,2024-11-23,500000,191224.5,39.199,Active
11773,10560,2022-10-28,100000,7475.22,41.037,Closed
11774,498,2023-05-20,50000,6141.08,18.55,Active
11775,23773,2023-03-20,500000,289175.81,37.769,Active
11776,19846,2024-04-16,50000,4742.6,30.972,Active
11777,6653,2022-07-27,500000,234999.56,20.527,Active
11778,19448,2024-12-16,500000,93574.41,37.28,Active
11779,22368,2022-06-11,100000,2501.64,27.786,Active
11780,20510,2024-03-24,1000000,116666.73,29.184,Active
11781,5756,2024-12-27,1000000,232705.61,35.978,Active
11782,20959,2022-08-29,50000,3471.96,41.311,Active
11783,11552,2023-08-30,1000000,337698.61,32.059,Active
11784,6584,2023-10-19,1000000,577381.62,32.437,Active
11785,20275,2024-08-23,200000,45683.65,23.075,Active
11786,5278,2024-10-01,200000,27174.45,29.267,Blocked
11787,74,2023-10-08,500000,73456.05,19.501,Active
11788,23802,2022-11-23,50000,12573.43,34.665,Active
11789,21993,2024-08-18,500000,168832.29,29.972,Active
11790,14226,2022-10-03,200000,83318.6,30.392,Active
11791,10887,2024-07-30,100000,39656.62,21.421,Active
11792,11550,2023-04-20,200000,84836.38,25.799,Blocked
11793,18841,2022-02-04,200000,99363.71,23.869,Active
11794,9038,2022-05-06,500000,226734.53,36.694,Active
11795,20399,2023-03-17,500000,251573.29,21.223,Active
11796,24823,2024-02-06,50000,11849.6,19.11,Active
11797,21414,2024-12-20,50000,6537.61,29.796,Active
11798,8013,2023-02-02,50000,4171.44,37.385,Blocked
11799,11820,2023-09-16,200000,51749.76,38.289,Blocked
11800,972,2022-02-23,100000,25136.11,28.62,Active
11801,21380,2024-01-19,1000000,227887.47,39.856,Blocked
11802,18571,2024-11-27,1000000,300119.02,41.207,Active
11803,14990,2022-07-20,500000,239949.47,30.529,Active
11804,15903,2023-12-26,50000,6859.44,41.601,Active
11805,16682,2022-10-08,200000,37328.39,18.599,Active
11806,18777,2022-04-19,500000,123201.09,18.149,Active
11807,8916,2023-09-22,500000,141414.97,34.044,Active
11808,2479,2022-03-21,500000,173993.95,33.859,Closed
11809,14245,2022-06-27,50000,34889.86,25.423,Active
11810,9333,2022-01-21,200000,94197.42,26.906,Active
11811,23957,2023-12-19,100000,24305.38,31.155,Active
11812,6595,2024-10-12,100000,36121.52,33.079,Active
11813,9183,2022-06-01,100000,23819.04,38.301,Active
11814,21902,2023-09-12,500000,47791.36,23.598,Active
11815,16512,2024-08-07,50000,18564.27,28.928,Active
11816,933,2022-05-21,50000,15596.04,37.416,Active
11817,829,2024-03-22,1000000,447441.7,31.445,Active
11818,6427,2024-01-16,500000,258155.01,23.778,Active
11819,19843,2024-02-16,200000,92499.15,18.375,Closed
11820,14037,2022-12-02,50000,4417.69,27.038,Active
11821,5825,2023-02-28,1000000,128086.0,29.872,Active
11822,3133,2024-02-01,1000000,283882.65,37.645,Active
11823,693,2023-02-22,1000000,427331.72,37.416,Active
11824,6861,2023-02-24,200000,68028.8,31.371,Active
11825,23686,2024-09-22,100000,35423.91,41.712,Active
11826,18454,2022-10-16,1000000,58873.61,37.85,Active
11827,12687,2023-02-07,500000,236910.45,40.903,Active
11828,11543,2022-05-15,1000000,187756.34,27.916,Active
11829,21911,2022-06-29,500000,76540.97,19.475,Active
11830,23852,2023-07-28,200000,85465.41,28.159,Active
11831,1438,2022-07-31,200000,42324.7,23.976,Active
11832,23611,2023-04-19,200000,99323.15,35.698,Active
11833,9602,2024-10-21,500000,320149.9,24.004,Active
11834,6285,2024-12-12,1000000,330921.64,41.2,Active
11835,19230,2024-07-22,200000,94626.94,27.911,Active
11836,18455,2024-03-26,200000,31125.96,30.936,Active
11837,22625,2023-04-10,200000,13276.66,20.013,Active
11838,10434,2023-06-18,1000000,173246.43,39.645,Active
11839,13379,2023-09-06,50000,24755.86,38.455,Active
11840,13322,2023-06-08,500000,274678.68,24.842,Active
11841,12462,2023-05-28,50000,5125.33,34.486,Active
11842,9126,2024-03-20,200000,68798.42,29.283,Active
11843,12229,2022-06-14,200000,47946.58,32.749,Active
11844,20631,2024-01-18,50000,7754.37,29.108,Closed
11845,19888,2022-07-01,100000,19949.21,28.867,Active
11846,759,2024-08-24,50000,11375.25,30.302,Active
11847,17774,2022-05-05,200000,13609.7,35.605,Active
11848,23937,2024-04-29,1000000,253954.25,24.674,Active
11849,3849,2022-06-19,1000000,292881.72,20.784,Active
11850,22329,2023-04-07,200000,52908.99,19.875,Active
11851,2101,2024-09-27,100000,27449.64,36.729,Active
11852,17985,2023-06-04,100000,44648.85,19.996,Active
11853,21556,2022-04-07,500000,184267.51,19.168,Closed
11854,24467,2022-01-31,500000,129251.41,34.047,Active
11855,11372,2023-07-30,500000,127813.12,39.261,Active
11856,7340,2023-06-14,100000,36220.19,26.03,Active
11857,14531,2024-08-10,50000,4617.44,22.6,Active
11858,15444,2023-06-08,200000,65530.02,40.929,Active
11859,212,2023-02-14,50000,10750.77,24.429,Active
11860,1061,2022-05-07,500000,239196.07,41.902,Active
11861,20980,2023-12-05,100000,65154.25,38.798,Active
11862,8270,2023-12-25,500000,51451.11,24.087,Active
11863,8766,2022-06-18,1000000,601395.08,31.965,Active
11864,18712,2024-04-12,100000,27103.74,28.168,Active
11865,7550,2024-04-30,500000,64353.7,18.636,Active
11866,22257,2023-08-28,50000,6928.42,27.006,Active
11867,8464,2023-03-19,200000,46171.17,25.805,Blocked
11868,16417,2024-01-12,500000,32367.67,41.751,Active
11869,10815,2023-12-21,200000,36425.35,30.81,Active
11870,22994,2024-10-10,50000,6928.1,34.426,Active
11871,20704,2024-02-21,100000,24046.92,18.177,Active
11872,6604,2023-07-13,200000,96074.76,22.131,Active
11873,22588,2023-12-21,200000,19703.19,32.787,Blocked
11874,8470,2024-12-30,200000,37459.85,27.008,Blocked
11875,20571,2022-07-24,50000,22414.33,33.203,Active
11876,20899,2023-04-15,500000,161866.18,38.886,Active
11877,15884,2022-05-19,50000,17887.13,30.947,Active
11878,12235,2022-06-02,1000000,106956.31,36.093,Active
11879,12954,2024-04-18,100000,30206.68,40.823,Active
11880,21121,2024-04-19,200000,94925.98,40.009,Active
11881,8442,2024-04-11,500000,285166.85,38.616,Active
11882,18774,2022-03-10,500000,43640.99,23.887,Active
11883,1593,2022-03-31,50000,24480.19,18.571,Active
11884,19404,2022-11-06,50000,15865.19,37.975,Active
11885,4313,2022-05-24,200000,6654.59,19.373,Active
11886,24696,2023-06-22,50000,12308.1,19.636,Active
11887,12692,2022-09-13,1000000,296739.69,19.091,Active
11888,11530,2022-06-23,100000,17255.71,20.712,Active
11889,11154,2024-12-28,100000,5981.32,33.352,Active
11890,9825,2022-10-26,100000,51978.15,26.695,Active
11891,6075,2023-08-28,500000,155739.96,35.638,Active
11892,7506,2022-09-03,50000,13223.28,40.027,Active
11893,7891,2022-09-26,100000,30100.49,31.247,Closed
11894,4886,2022-10-01,500000,201807.85,32.795,Active
11895,8956,2023-01-31,1000000,579792.61,38.733,Active
11896,16792,2023-08-27,200000,43292.86,22.643,Active
11897,11708,2023-08-11,100000,7625.44,28.254,Active
11898,20660,2022-07-28,1000000,56458.39,37.537,Active
11899,15486,2024-08-28,100000,6084.86,32.31,Active
11900,9401,2022-03-01,200000,77473.35,22.897,Active
11901,11508,2024-10-25,50000,23043.55,28.122,Active
11902,10266,2023-08-24,100000,26878.83,37.764,Active
11903,9634,2022-09-07,500000,65870.37,33.407,Active
11904,13357,2023-02-05,100000,30265.5,27.372,Active
11905,2107,2023-09-01,50000,5860.27,24.673,Active
11906,12856,2022-01-21,100000,34259.99,21.71,Active
11907,13627,2022-05-02,200000,39649.86,27.848,Active
11908,21993,2022-08-18,1000000,90905.26,20.141,Active
11909,6729,2022-12-01,200000,25543.19,30.963,Active
11910,3785,2023-09-18,1000000,326369.45,30.798,Closed
11911,21647,2022-04-08,200000,89152.64,26.046,Active
11912,15679,2024-03-23,500000,28684.48,41.129,Active
11913,3190,2022-04-30,200000,28131.09,19.24,Active
11914,131,2024-03-02,200000,39564.95,37.59,Closed
11915,10520,2023-06-04,100000,20950.6,40.616,Active
11916,21188,2024-04-15,100000,8458.6,28.301,Active
11917,20704,2024-12-19,200000,64056.82,37.909,Active
11918,13159,2024-06-12,500000,74498.57,40.8,Blocked
11919,7009,2022-10-21,1000000,96113.55,28.089,Active
11920,24021,2022-02-16,100000,7855.05,32.326,Active
11921,2118,2024-08-16,50000,12178.36,30.492,Active
11922,15288,2022-07-19,50000,8478.7,29.771,Active
11923,3191,2023-03-11,500000,206212.13,29.293,Active
11924,6499,2024-03-08,500000,159543.66,40.284,Active
11925,62,2023-09-30,100000,31012.65,18.75,Active
11926,19087,2022-06-26,500000,182787.91,30.701,Active
11927,17832,2022-08-10,200000,24122.01,35.256,Active
11928,20944,2022-01-30,500000,35092.04,31.035,Active
11929,6579,2022-09-30,1000000,259128.08,37.364,Active
11930,5474,2024-11-03,1000000,58002.29,19.251,Active
11931,13835,2023-08-24,500000,134028.46,25.757,Active
11932,6716,2023-04-15,200000,26673.2,37.284,Active
11933,7990,2023-08-31,200000,55968.4,40.923,Closed
11934,552,2024-08-13,1000000,399310.12,18.975,Active
11935,9571,2022-12-31,200000,56203.31,24.485,Active
11936,10060,2022-04-17,200000,101206.58,37.679,Active
11937,12430,2024-06-01,500000,70220.21,25.465,Active
11938,13396,2023-09-23,100000,26259.98,27.832,Active
11939,35,2022-10-04,50000,17518.66,30.309,Active
11940,24906,2022-04-16,50000,23499.2,38.561,Active
11941,10034,2023-08-24,200000,115303.99,27.212,Active
11942,2551,2023-08-09,500000,287080.53,35.811,Active
11943,15991,2023-06-27,100000,22014.83,35.425,Active
11944,8254,2022-09-25,100000,19623.68,32.005,Active
11945,10282,2022-04-24,200000,118187.47,26.865,Active
11946,22586,2024-01-29,50000,21764.87,19.819,Active
11947,4967,2023-09-10,500000,186966.48,39.501,Active
11948,179,2023-05-08,200000,66593.74,25.338,Active
11949,6930,2023-11-09,500000,219489.05,18.054,Active
11950,23495,2024-10-09,200000,63755.09,39.0,Active
11951,2355,2024-02-07,200000,10466.95,20.947,Active
11952,18303,2024-02-11,500000,98622.26,29.625,Active
11953,17147,2022-08-03,50000,13926.58,31.321,Active
11954,22024,2024-03-11,50000,6682.41,36.652,Blocked
11955,9877,2023-10-02,1000000,250437.01,29.531,Active
11956,24520,2022-02-14,200000,9661.17,40.644,Active
11957,3963,2023-08-22,200000,71897.87,22.95,Active
11958,24356,2022-03-03,100000,47687.43,39.42,Closed
11959,24138,2022-11-23,100000,11524.53,30.499,Active
11960,22629,2024-10-16,200000,57015.19,21.54,Active
11961,5791,2023-02-16,50000,33722.75,38.959,Active
11962,386,2023-03-15,1000000,522207.09,27.189,Active
11963,13963,2024-01-03,50000,8379.4,29.606,Active
11964,21432,2022-03-16,500000,247183.51,41.39,Active
11965,8158,2024-07-13,50000,17841.47,41.975,Active
11966,4236,2024-08-15,1000000,298207.56,27.637,Active
11967,15967,2024-02-23,500000,54812.24,34.057,Active
11968,16452,2024-04-05,200000,142651.23,23.495,Active
11969,17310,2022-05-26,500000,137473.49,27.499,Active
11970,6895,2022-03-27,500000,59124.89,36.769,Active
11971,24226,2024-08-31,100000,37665.59,26.71,Active
11972,9280,2024-12-25,200000,47126.27,20.322,Active
11973,14104,2022-10-10,50000,18260.24,38.771,Active
11974,15413,2022-03-19,100000,25558.63,29.633,Active
11975,14164,2023-02-11,50000,8128.73,23.76,Active
11976,8160,2024-01-13,100000,8987.56,40.66,Active
