mortgage_id,customer_id,branch_id,property_value,loan_amount,interest_rate,term_years,start_date,outstanding_balance,mortgage_status
4275,20103,47,9527461.73,6934072.11,11.169,15,2024-10-03,4367108.04,Active
4276,14273,36,4552551.03,2587088.7,7.823,15,2022-02-02,2059568.67,Active
4277,15707,91,2941239.12,2160401.23,7.875,15,2024-10-10,1574169.25,Active
4278,15570,3,2405153.86,1599722.34,7.288,10,2022-01-13,984903.53,Active
4279,6219,57,1515689.28,1120998.97,9.404,30,2023-11-07,381025.6,Active
4280,16067,79,1088986.67,476028.12,9.638,15,2023-09-30,350605.73,Active
4281,23739,99,2172974.12,1046264.93,8.56,30,2024-07-29,971241.58,Active
4282,9673,77,2413021.81,1860592.45,8.407,30,2024-01-14,1729555.05,Active
4283,8121,12,3363633.71,2355002.06,7.752,20,2022-12-08,1942090.43,Closed
4284,11810,37,2159242.47,929824.75,11.207,25,2022-08-25,753893.98,Active
4285,22295,65,3349134.47,1513298.4,11.273,30,2023-07-29,1082206.47,Active
4286,4644,5,2172314.41,1020585.58,11.199,10,2024-03-10,711258.44,Active
4287,16715,10,6153602.52,3567705.66,8.467,15,2024-02-11,2367743.85,Active
4288,23811,50,1000000.0,576328.53,9.095,15,2022-05-26,373646.53,Active
4289,1771,68,2460341.74,1348480.81,8.198,25,2023-11-16,1101792.98,Active
4290,18454,12,4551994.86,2677335.09,9.038,10,2023-02-24,1294366.65,Active
4291,17672,18,2887195.85,1730074.05,9.503,25,2024-01-13,522358.7,Active
4292,5375,81,2253446.94,1732848.05,10.449,20,2024-06-04,1186876.42,Closed
4293,19606,59,2321331.55,1622905.77,11.108,30,2024-11-01,1004794.64,Active
4294,4334,27,3797811.74,2705736.17,11.143,10,2024-02-01,1895865.3,Active
4295,5994,49,2172378.39,1332485.36,10.091,15,2022-01-07,612521.39,Active
4296,14842,7,1337334.96,940653.21,7.306,10,2022-10-12,614527.83,Active
4297,4189,66,1152215.03,637452.78,9.481,30,2024-10-03,367413.89,Active
4298,24363,88,3866524.08,2876018.52,7.941,20,2024-04-30,2219816.72,Active
4299,21578,9,4981129.33,2261795.54,8.272,15,2022-08-17,1556361.53,Active
4300,3545,43,1653564.76,948169.68,11.006,20,2023-05-28,569603.37,Active
4301,14156,62,3394212.52,2620182.14,9.196,30,2022-10-18,1035604.64,Active
4302,18373,56,1633971.74,1104114.92,10.962,15,2024-12-31,382216.53,Active
4303,4733,6,4031575.91,2151907.98,11.445,30,2022-07-09,914141.66,Active
4304,18290,72,3167262.32,1671650.07,8.537,30,2022-12-23,534997.07,Active
4305,22816,53,1674731.5,1058358.79,10.564,15,2023-12-21,702390.17,Active
4306,12063,24,2141376.17,1160358.84,7.639,15,2024-11-19,952865.44,Active
4307,6767,8,5361260.21,2833692.98,8.479,15,2023-01-22,1896933.66,Active
4308,11769,4,2354387.5,1615225.84,8.417,20,2024-03-06,559044.41,Active
4309,3974,82,1524234.93,626101.22,6.897,20,2024-02-18,579991.81,Active
4310,17771,57,2600983.74,1126460.14,10.376,20,2024-09-14,902122.19,Active
4311,8986,77,1780562.77,996744.28,7.385,20,2023-02-11,868641.17,Active
4312,14701,77,2017503.42,1238722.57,8.976,20,2022-11-29,1053822.91,Active
4313,18085,91,2594448.43,2074044.8,11.286,20,2022-09-06,1541233.73,Active
4314,14582,31,11575143.88,5030335.07,7.543,20,2022-01-15,4066676.22,Closed
4315,2735,59,5327608.84,3207057.32,9.668,20,2023-09-21,1944323.83,Active
4316,11947,70,14750928.33,7435995.08,11.279,30,2023-03-09,5264215.32,Active
4317,21326,85,11435407.94,5993703.56,9.864,10,2023-03-20,3043922.74,Active
4318,1870,41,2757667.54,1235851.92,9.105,30,2022-10-07,856542.68,Active
4319,6983,9,12959948.06,8981367.11,7.8,25,2024-07-23,4685978.67,Active
4320,18459,17,3324886.56,2569231.97,10.18,30,2024-06-22,2041673.52,Active
4321,4202,56,4532362.41,2219690.51,7.207,15,2022-07-24,1811721.68,Closed
4322,18975,66,6527998.64,3003609.37,8.206,25,2022-03-19,1815649.7,Active
4323,24968,7,3049828.14,1705966.09,8.115,10,2022-08-17,1042810.81,Active
4324,24842,90,3689107.19,2165421.07,9.216,30,2022-07-30,1264925.34,Active
4325,1433,97,2931739.84,1630241.95,10.246,15,2022-11-25,720303.46,Active
4326,2053,47,1757157.15,703482.59,6.563,10,2023-08-30,490663.32,Closed
4327,24392,51,2579295.64,1234623.0,8.362,10,2023-08-30,1019966.2,Active
4328,11121,92,4593410.92,1909508.89,9.738,20,2024-02-15,1785084.79,Active
4329,8900,23,2398351.66,1801605.6,8.062,25,2022-08-19,1506496.47,Active
4330,7507,34,1802360.46,1324975.5,9.479,10,2022-12-29,806343.33,Active
4331,15422,17,3673705.66,1584987.66,6.602,30,2023-10-19,1223417.92,Active
4332,4458,44,9031069.9,4209987.8,6.707,20,2024-02-08,3947365.09,Active
4333,13065,6,3559496.51,2816086.95,11.475,15,2024-09-09,2511903.92,Closed
4334,1617,47,1883842.05,888038.11,11.207,25,2022-04-15,830817.38,Active
4335,23420,25,2877803.27,1665126.61,6.7,30,2024-08-28,1068258.33,Active
4336,23908,8,3799156.54,2038883.89,8.925,10,2024-09-27,1166166.2,Active
4337,2539,23,1083264.91,537468.41,10.571,10,2022-10-26,275443.27,Active
4338,13781,85,4688974.94,2811842.08,8.084,15,2022-09-16,2047596.71,Active
4339,5637,16,4647336.64,2476940.33,8.336,20,2022-07-24,2198520.64,Active
4340,17028,53,1389521.65,1092158.26,7.868,30,2022-11-11,542621.79,Active
4341,57,37,2881712.35,2262870.63,9.318,25,2023-02-14,1256870.58,Active
4342,13067,54,5783395.12,2905896.43,9.052,25,2023-10-28,1486458.84,Active
4343,24330,14,1282042.75,565299.84,6.865,20,2023-01-26,285760.03,Active
4344,12537,35,3439747.34,2109041.29,9.212,25,2024-03-29,1632940.94,Active
4345,6231,12,6769924.57,5209742.21,9.713,15,2023-10-08,1953105.69,Active
4346,18067,47,1000000.0,783772.69,8.003,30,2022-04-05,633433.0,Active
4347,21267,7,8610416.03,5588167.51,8.992,15,2023-11-27,3948115.69,Active
4348,18409,34,2198574.92,1251762.08,10.653,20,2023-02-12,1158254.2,Active
4349,22,84,3169182.95,1850175.27,10.152,30,2022-06-21,982592.3,Active
4350,11737,85,3508625.66,2735373.33,10.516,20,2024-05-21,1338920.95,Active
4351,20262,62,4036993.84,2921641.1,10.602,15,2022-08-15,1752443.48,Active
4352,20750,50,3581149.42,2526006.87,7.234,30,2023-10-21,1438842.5,Closed
4353,18288,77,1934031.79,1483123.51,8.032,25,2024-05-07,1346847.9,Active
4354,6352,40,4401175.21,2387326.52,7.553,10,2022-12-24,1642247.67,Active
4355,5122,54,6306320.55,3643360.54,11.274,10,2023-09-04,3410942.0,Active
4356,83,68,2752648.8,2015563.6,7.544,30,2024-12-04,946305.7,Active
4357,15508,27,3275164.88,2315847.67,8.391,25,2024-03-29,1783453.19,Active
4358,23814,38,2321174.4,1490523.62,9.554,20,2023-08-15,1284428.84,Active
4359,20060,56,1248349.25,928722.35,11.387,10,2024-03-09,747764.64,Active
4360,9321,92,1281179.57,656584.51,8.736,30,2023-03-08,208527.65,Active
4361,154,79,2274422.55,1592769.52,11.273,30,2022-04-18,788449.01,Active
4362,14986,71,1679812.51,1053526.12,11.094,10,2022-10-05,425694.1,Active
4363,7458,1,3629579.44,2758056.37,9.026,25,2024-08-13,2042682.62,Active
4364,4059,13,3189025.86,2450241.61,6.71,25,2022-08-09,2279668.45,Active
4365,17623,80,2189570.22,1208149.58,11.474,15,2024-04-26,638690.42,Active
4366,24088,45,5176588.45,3904406.85,9.938,15,2023-11-28,3102235.06,Active
4367,17261,23,3610270.41,2821998.48,7.034,30,2022-11-04,2548268.46,Active
4368,8977,80,1725626.82,1185507.72,10.169,20,2023-09-28,891058.31,Active
4369,9138,64,4182698.78,2026697.6,10.089,30,2024-09-28,1082145.27,Defaulted
4370,22264,56,4320069.8,2325481.34,10.645,25,2024-08-15,2201582.87,Active
4371,8053,95,1454853.38,680159.97,10.682,25,2023-10-15,479814.29,Active
4372,19128,47,4458205.0,2311284.17,7.107,15,2023-08-18,1201387.28,Active
4373,23985,94,7101948.47,4311621.9,7.424,30,2022-08-04,3997095.18,Active
4374,7656,76,7294313.83,4082429.02,7.608,10,2022-10-07,3671782.13,Active
4375,4737,71,6171874.39,4166735.13,10.243,20,2023-01-12,3479441.33,Active
4376,10815,23,1562082.96,867879.62,11.411,10,2022-01-27,399806.59,Defaulted
4377,11645,42,1000000.0,504553.0,8.321,25,2024-10-06,158923.92,Active
4378,12168,11,3727355.17,1672942.9,9.455,30,2023-02-27,622655.35,Active
4379,19940,52,3291022.19,1749109.05,10.438,25,2023-05-20,990309.7,Active
4380,19902,17,1432942.0,720254.09,10.61,30,2023-06-15,243972.69,Active
4381,5524,55,2746556.75,1300952.28,7.045,20,2023-04-24,1015452.96,Active
4382,21700,88,1588281.18,810373.99,8.462,10,2024-11-21,311182.84,Active
4383,5230,91,3816516.5,1910889.33,8.01,20,2024-01-03,953789.96,Active
4384,18690,22,1436905.13,710522.88,10.183,20,2022-01-12,290851.09,Active
4385,4678,97,2240304.9,1161772.34,11.22,10,2022-07-15,964299.02,Active
4386,2474,62,4706204.09,2223464.97,7.23,20,2023-09-10,857601.49,Active
4387,11012,20,3165633.13,2507588.53,8.277,20,2022-09-01,2323323.89,Active
4388,12387,92,2541146.33,1709060.74,9.805,10,2024-09-09,1472778.2,Active
4389,13396,27,2870370.72,1982326.07,6.758,20,2023-11-26,1697273.01,Active
4390,186,94,4794912.67,3017298.52,7.779,15,2024-08-25,2162796.65,Active
4391,19783,67,3713290.06,2588504.61,7.572,20,2024-02-25,1321180.32,Active
4392,9774,37,2531426.43,1733481.51,7.817,20,2023-10-31,859232.54,Active
4393,23477,15,3476179.4,2209521.97,9.132,10,2024-06-16,1501364.67,Active
4394,18928,21,3079349.83,2343570.85,11.153,25,2022-04-26,1526101.36,Active
4395,18538,12,6781320.13,3993234.21,10.065,20,2023-09-22,2361091.93,Active
4396,24204,81,4666184.09,2038301.68,8.807,20,2024-02-24,688089.64,Active
4397,811,23,10836086.31,5211141.53,9.799,20,2022-06-03,2797006.97,Active
4398,20488,20,3092506.17,1528890.06,11.165,30,2022-11-17,661488.95,Active
4399,24150,100,3121441.2,1557442.28,10.43,25,2024-02-29,1335695.79,Active
4400,15305,62,4249142.39,3292503.2,6.907,30,2022-06-16,1896472.43,Closed
4401,24437,21,6198596.72,3433740.03,9.926,30,2024-08-13,2277085.05,Active
4402,23368,37,6603538.73,4873205.72,9.139,30,2024-09-28,2176490.74,Closed
4403,8719,1,3073925.43,1397748.4,7.779,25,2024-12-07,765957.54,Active
4404,11771,98,5216149.41,2289765.09,11.446,15,2023-07-26,1594659.8,Active
4405,10794,56,1415782.93,675392.77,8.829,30,2023-07-23,380747.65,Closed
4406,247,11,5521107.38,2779628.38,11.257,20,2023-02-16,2394204.25,Active
4407,2749,94,1187057.64,680531.32,8.029,10,2022-02-21,264958.66,Active
4408,4931,98,2435168.61,1502506.77,9.368,15,2024-05-26,1378356.68,Active
4409,11713,56,4830015.13,3275030.53,11.223,25,2024-02-10,1241350.09,Active
4410,21548,69,6543834.22,2954852.94,7.64,30,2024-06-27,1553890.75,Active
4411,11966,59,2997372.31,1743810.11,8.749,25,2022-06-04,1159351.52,Active
4412,17984,52,7280515.45,3775593.78,9.344,30,2024-01-12,2886165.02,Active
4413,5045,28,5008481.35,3775922.93,10.562,30,2024-04-28,3148095.71,Active
4414,15849,68,1715143.85,691007.66,6.807,20,2023-02-25,230050.11,Active
4415,15965,95,1740891.95,718730.86,8.457,25,2022-02-23,544871.53,Active
4416,3350,8,8417882.77,5284583.05,8.525,25,2024-05-24,1810717.6,Active
4417,9769,58,1465032.79,1133584.18,11.223,20,2022-01-09,652557.15,Active
4418,22405,62,4169278.82,2146302.75,9.877,30,2023-03-27,1453716.05,Active
4419,6942,49,5622261.7,2660729.05,7.853,20,2023-04-24,1830364.12,Active
4420,1565,30,1986009.53,1389006.13,10.085,20,2024-02-26,907410.43,Active
4421,2699,88,1592139.97,771354.6,8.188,30,2022-07-03,290905.78,Active
4422,17708,72,3020096.97,1818528.17,11.341,10,2022-11-27,960085.07,Active
4423,24334,93,6134459.33,3051934.18,6.876,10,2022-05-06,2480357.92,Active
4424,10454,1,1437556.13,1145700.3,8.966,15,2024-12-16,542068.66,Active
4425,6408,19,2893448.11,2171558.27,8.071,25,2024-05-10,1770223.8,Active
4426,1900,35,5206202.99,2482787.07,9.975,20,2024-06-23,816554.55,Active
4427,10676,12,4468078.15,3065727.12,6.526,25,2024-02-23,2823938.24,Active
4428,19716,50,2036082.85,1500375.38,8.135,20,2022-09-21,508376.9,Active
4429,5462,78,4770117.64,3214125.71,10.653,30,2024-08-21,1246080.28,Active
4430,17324,20,7126573.31,4597742.74,6.883,10,2022-12-30,2636266.08,Active
4431,16192,35,8096563.24,3802614.17,8.154,25,2022-09-15,3318952.67,Active
4432,23134,54,3672860.63,2231333.63,6.667,20,2023-02-15,1959903.02,Active
4433,11025,22,5332612.58,3278327.93,6.643,20,2022-10-06,1409083.33,Active
4434,13366,82,1631017.01,1247254.48,7.723,15,2022-04-22,576918.0,Active
4435,18804,75,2669898.5,1292648.17,10.703,25,2022-08-16,978690.16,Active
4436,11772,82,3494086.93,1568161.51,9.839,30,2024-11-19,1269835.33,Closed
4437,11228,37,4761233.46,3219423.6,7.308,30,2023-01-04,1377542.33,Active
4438,20359,8,3584060.73,2175648.35,8.88,15,2022-04-03,1727603.09,Active
4439,8380,96,2448969.27,1080137.59,7.929,20,2022-10-25,430913.35,Active
4440,20698,11,1504206.31,713802.85,8.403,15,2023-12-28,460737.86,Active
4441,13418,70,2904143.62,1997655.47,7.159,30,2022-01-28,1771051.15,Active
4442,14428,62,3965665.66,2437985.44,8.821,20,2023-10-26,2182818.09,Active
4443,13884,10,1572153.11,1121440.59,8.844,15,2023-12-25,712515.0,Active
4444,18550,97,4945007.87,3708554.81,8.053,25,2024-09-23,3256165.3,Active
4445,19155,1,3933675.0,3103896.97,10.424,30,2024-05-16,2294913.42,Active
4446,16642,75,2696051.32,2080802.28,7.57,30,2022-08-06,992655.3,Active
4447,23993,9,7599665.63,3823702.52,9.336,20,2023-11-25,1892265.64,Active
4448,2159,92,3611840.45,1566545.63,11.014,25,2023-10-31,1070440.81,Active
4449,23614,64,1906605.2,1185458.17,7.994,10,2022-01-07,587629.54,Active
4450,19924,41,4971032.84,2003268.94,11.343,25,2024-09-23,877827.96,Active
4451,5666,83,6585748.67,3826790.49,7.44,10,2022-09-21,1735668.49,Active
4452,16718,34,4144346.38,2103585.32,6.892,30,2024-08-18,1189905.32,Active
4453,11428,97,5491844.52,2911490.03,9.056,15,2024-02-12,2747196.96,Defaulted
4454,8123,81,1158151.36,734875.29,9.046,20,2023-10-10,501616.98,Active
4455,7630,34,2877351.02,2152711.51,6.744,10,2024-07-08,1424301.55,Active
4456,15451,65,3374566.3,1904831.96,7.364,15,2024-01-14,700437.66,Active
4457,24519,42,2232726.51,1446029.51,8.728,20,2022-07-20,1293329.84,Active
4458,4728,18,2024598.65,1255057.65,7.65,15,2024-11-17,830261.25,Active
4459,16512,32,2017748.28,1597759.32,8.592,20,2024-04-13,1007844.84,Active
4460,11624,65,2116613.9,1588668.32,11.224,10,2024-12-25,585782.19,Active
4461,10723,53,9398300.92,5154368.97,6.571,30,2024-11-10,4324500.19,Closed
4462,24021,54,4621117.36,3315352.04,7.515,20,2024-02-08,1524512.56,Active
4463,4502,21,5055254.86,3652078.53,9.076,20,2022-06-02,1289183.28,Defaulted
4464,14360,12,1743283.41,823025.16,10.701,10,2024-12-29,450619.45,Active
4465,3228,76,2830739.64,1867487.78,7.073,30,2022-02-18,1234667.78,Active
4466,5258,70,2873697.71,2042116.59,6.777,30,2024-04-06,851125.32,Active
4467,12712,87,2650786.79,1143284.01,7.003,15,2024-06-05,619285.89,Closed
4468,10178,78,7599849.14,5047611.59,7.142,25,2023-11-26,4525240.76,Active
4469,8453,60,4358834.09,2121433.34,6.843,20,2022-12-20,926163.58,Active
4470,7661,69,2848257.31,1728382.02,9.634,20,2024-02-18,1232273.35,Active
4471,1944,67,3472799.84,1935624.43,10.735,25,2023-07-28,690736.99,Active
4472,8296,57,5743116.07,3454298.39,7.838,25,2023-02-11,3066416.4,Active
4473,11877,36,3976457.71,2282177.41,8.432,20,2024-06-14,2083417.4,Active
4474,23028,27,9742737.31,7665175.38,9.421,30,2022-10-07,4172539.61,Active
4475,12064,84,1208107.91,790612.38,10.328,30,2023-11-28,309395.42,Active
4476,8270,42,7389568.67,4820399.4,6.735,15,2023-07-12,2539693.21,Closed
4477,10488,31,3286489.13,2320421.45,7.755,15,2022-11-11,1466813.88,Active
4478,23737,6,8756718.5,4706898.26,11.294,15,2023-01-28,2147134.92,Active
4479,7588,13,2173975.99,1077495.43,8.758,25,2023-10-23,572300.89,Active
4480,749,11,6038333.63,2677530.0,10.586,20,2023-10-28,2231312.73,Active
4481,16196,94,3200196.01,1344413.06,7.165,10,2024-10-08,1197789.47,Active
4482,13408,26,4120053.58,2973021.09,9.919,25,2022-09-08,2684937.58,Active
4483,13404,36,2184901.4,1299926.27,9.685,30,2022-08-16,528493.61,Closed
4484,14526,99,6244268.47,3328138.84,9.321,30,2022-05-16,2275888.68,Active
4485,7997,27,3864347.56,2993379.59,10.396,25,2024-05-07,2680005.66,Active
4486,2032,6,3131619.74,2445427.06,8.233,25,2022-10-07,1756386.36,Active
4487,18031,87,3437626.93,2118079.91,9.768,25,2024-05-27,1900927.28,Active
4488,5053,26,3538222.25,2241562.4,8.953,25,2024-01-03,1892670.71,Active
4489,19055,79,1504490.37,753278.24,7.439,10,2022-11-15,288130.85,Active
4490,23241,1,2968078.61,2191803.49,11.183,15,2022-03-27,1780021.9,Closed
4491,7415,13,2045669.24,1367569.56,10.954,25,2024-12-14,798872.57,Active
4492,10922,12,1102259.94,706530.74,9.664,25,2024-09-16,259638.77,Active
4493,17206,47,10118428.4,5367515.06,8.62,30,2023-02-02,2123432.9,Active
4494,23016,76,2325368.07,1278281.48,10.032,20,2024-05-13,908648.67,Active
4495,23478,2,3240408.38,1546962.16,7.163,25,2024-10-04,533976.04,Active
4496,5906,34,7490935.18,5287349.53,10.67,20,2024-08-08,3977321.53,Active
4497,16198,80,4937789.0,3197506.84,8.338,25,2022-11-14,1523410.59,Active
4498,17752,8,3446517.0,2753101.79,9.777,25,2023-06-12,2255808.74,Closed
4499,19012,37,3605264.84,1966604.09,10.709,10,2023-01-07,1353408.8,Active
4500,16864,14,6012265.35,3153644.94,10.322,20,2023-12-01,2195749.88,Active
4501,11692,79,2037806.91,1466925.19,10.126,15,2022-08-04,511116.43,Active
4502,12793,54,2638932.11,1175737.23,9.932,20,2023-07-30,568054.87,Active
4503,12034,82,10189703.71,6673690.98,8.498,10,2023-03-10,4407528.49,Active
4504,16318,76,2042499.81,826994.75,8.542,25,2023-12-25,578996.09,Active
4505,9786,46,2785509.74,1774089.83,10.475,10,2024-06-16,863047.97,Active
4506,21674,49,3414045.57,2404136.18,7.98,10,2023-04-16,877108.64,Active
4507,8839,74,2652880.01,1464349.71,6.902,25,2022-10-06,672015.14,Active
4508,15935,74,1616792.18,828553.79,7.901,15,2022-06-04,756633.09,Active
4509,22693,52,1663977.91,1246451.03,10.89,25,2023-04-24,470611.28,Active
4510,11054,21,3152738.58,1994712.79,10.725,15,2022-03-13,1684557.56,Active
4511,13005,10,2448416.38,1905253.66,8.262,30,2023-08-25,972093.25,Active
4512,17220,59,6375963.01,4181337.86,8.396,15,2023-08-24,2056760.48,Closed
4513,1868,47,3303563.13,2073579.91,8.964,10,2022-07-29,1450655.43,Active
4514,13182,3,3861742.46,2704603.5,10.229,10,2023-12-17,1656000.07,Active
4515,11168,68,3545376.1,2286725.44,7.886,10,2022-07-20,1369131.93,Active
4516,9680,72,3367649.93,2024535.79,8.01,15,2023-04-23,934230.25,Active
4517,15373,22,2173290.14,913998.62,9.693,30,2022-01-31,669317.82,Active
4518,5638,81,6369469.38,4487671.1,9.889,25,2022-06-07,2290366.9,Active
4519,6715,19,2464766.73,1585803.43,9.248,25,2023-11-23,592244.37,Active
4520,14034,86,4221341.95,2268939.92,7.628,25,2024-10-04,1694541.79,Active
4521,5843,67,6919013.72,3729494.91,7.233,10,2022-11-01,2986670.74,Active
4522,12739,13,4322084.69,2699659.27,10.113,15,2024-01-03,927800.0,Active
4523,2994,59,2620433.6,1480648.75,6.797,25,2024-05-04,1280332.6,Active
4524,10535,65,2941691.9,2312888.84,9.992,30,2023-10-15,1774376.78,Active
4525,4591,19,4577346.13,3252946.77,7.204,15,2024-11-04,1923322.01,Defaulted
4526,21100,16,2670051.35,1680253.34,6.889,15,2023-05-04,1035598.81,Active
4527,10942,21,2755884.34,1684108.68,8.143,20,2024-09-18,1061266.43,Active
4528,24160,60,4932350.6,2988025.73,6.928,15,2023-11-05,1813692.09,Active
4529,8707,32,3315126.26,2647698.17,9.132,15,2024-07-27,1751944.08,Active
4530,291,17,4497898.33,3326310.8,11.431,20,2024-08-28,2215833.21,Active
4531,5807,8,8440777.89,4240912.66,8.748,30,2024-05-09,2320648.58,Active
4532,12403,81,5058182.06,3147422.48,10.187,25,2024-06-05,1272944.97,Active
4533,825,86,1963029.73,958719.77,7.974,30,2022-12-17,778709.87,Active
4534,7895,68,1108419.09,667532.1,11.172,20,2023-04-07,264911.28,Active
4535,22622,68,5461948.6,3497431.27,7.357,25,2022-10-25,1240222.66,Active
4536,3939,59,1968097.91,1441830.67,10.286,10,2024-06-25,493341.08,Active
4537,7572,76,6431394.48,2852397.36,9.256,25,2022-06-16,976504.31,Active
4538,21923,23,5023990.74,2878157.89,6.595,30,2022-10-02,2424233.72,Active
4539,17920,77,3254322.49,1356721.98,10.519,15,2024-11-10,425910.78,Active
4540,10179,88,2941457.9,1570878.34,8.975,30,2023-10-20,1278356.87,Active
4541,8062,46,10558598.1,7179560.3,10.732,10,2023-01-29,4398347.43,Active
4542,595,38,4105979.34,2829086.91,6.618,10,2022-10-20,2256496.62,Active
4543,15213,21,4686981.88,2611915.36,9.718,15,2023-12-05,1693809.74,Active
4544,17196,50,3974012.1,2856962.61,6.937,15,2023-07-04,1895587.91,Active
4545,20247,32,8104292.52,4170746.56,8.776,10,2022-05-07,3131575.12,Active
4546,14308,57,2418073.51,997638.54,7.259,30,2023-09-26,507387.37,Active
4547,18543,2,1035046.91,504556.3,10.412,10,2024-11-18,202887.91,Active
4548,16792,79,3453613.3,2700926.25,8.538,10,2023-10-29,2505864.21,Active
4549,22604,14,5045082.0,3238711.65,8.462,30,2023-08-11,1962196.74,Active
4550,6177,41,4381998.84,1793870.34,10.787,25,2024-01-06,1469682.79,Active
4551,24409,58,1000000.0,734354.44,7.221,15,2024-02-14,323703.53,Active
4552,11838,96,2419549.13,1426489.5,9.774,15,2024-02-11,1269458.19,Active
4553,20588,26,1540606.11,922209.36,7.531,30,2023-06-13,285102.32,Active
4554,454,96,3001627.85,1711238.74,9.114,30,2022-04-01,625032.24,Active
4555,996,64,7793842.89,3198282.08,10.425,30,2023-09-09,1468058.58,Active
4556,22877,23,6090300.05,3377551.02,10.992,20,2023-06-07,2179789.82,Active
4557,22623,16,2406511.86,1034674.92,11.304,15,2023-06-19,874428.0,Active
