investment_id,customer_id,investment_type,asset_name,investment_date,quantity,purchase_price,current_value,risk_level
18306,7772,Mutual Fund,Banking ETF,2024-05-18,955.083624,4752.46,3600328.69,Low
18307,14985,Equity,Technology Fund,2025-09-01,189.878704,2946.7,488002.57,High
18308,12384,Mutual Fund,Government Bond,2023-10-07,176.209324,1510.01,276757.65,Medium
18309,22108,Mutual Fund,NIFTY 50 ETF,2022-10-10,677.159222,4884.19,4100541.59,High
18310,6615,Fixed Deposit,Mid Cap Fund,2024-04-04,593.328676,747.99,352926.99,Low
18311,20989,Equity,Technology Fund,2023-07-16,318.479371,1179.43,289387.63,High
18312,2964,Fixed Deposit,Corporate Bond Fund,2025-03-14,592.066391,4465.95,3104575.08,Low
18313,21559,ETF,Government Bond,2025-04-28,420.498958,4152.0,1956909.29,High
18314,5752,Mutual Fund,Healthcare Fund,2023-12-07,496.818623,1317.96,760824.53,Medium
18315,9871,Equity,Healthcare Fund,2025-06-12,43.977125,263.89,10034.76,High
18316,6676,Bond,Energy Fund,2022-11-11,513.139622,3405.91,1362753.4,Low
18317,9585,Fixed Deposit,Energy Fund,2023-05-04,497.964042,3477.62,1366164.82,Low
18318,7527,Equity,NIFTY 50 ETF,2022-04-10,631.441203,4245.97,3590486.19,High
18319,5139,ETF,Large Cap Fund,2024-06-06,291.204325,124.58,28834.55,Medium
18320,9742,Fixed Deposit,Healthcare Fund,2024-06-20,804.871216,1545.72,1230362.6,Low
18321,14469,Bond,Technology Fund,2023-01-31,807.337409,1638.17,1529902.09,Low
18322,22528,Fixed Deposit,Mid Cap Fund,2024-04-20,561.327224,3316.78,1646322.78,Low
18323,19462,Fixed Deposit,Mid Cap Fund,2022-12-06,649.349111,1919.79,1306360.24,Low
18324,3203,Fixed Deposit,SENSEX ETF,2022-11-24,697.472512,4786.79,4453205.29,Low
18325,22334,Equity,Healthcare Fund,2024-11-16,463.309693,160.9,65293.36,High
18326,22575,Fixed Deposit,Healthcare Fund,2022-03-29,268.997043,2249.26,617700.09,Low
18327,6372,ETF,Large Cap Fund,2023-05-25,571.444225,1409.67,912858.64,Low
18328,1516,ETF,Corporate Bond Fund,2025-03-16,109.492635,3669.84,349814.79,Low
18329,7309,Equity,Energy Fund,2022-11-06,27.374014,4627.2,114645.4,High
18330,24088,Mutual Fund,Banking ETF,2022-12-12,674.411969,2555.53,1841852.98,High
18331,2850,ETF,Government Bond,2025-07-22,497.359636,105.82,68144.36,Medium
18332,24664,Mutual Fund,Government Bond,2023-01-12,928.053495,3314.24,3034057.34,Low
18333,19253,Mutual Fund,Large Cap Fund,2022-01-31,732.526224,4396.26,3121968.88,Medium
18334,15179,ETF,SENSEX ETF,2024-05-08,302.816561,1272.94,357590.51,Medium
18335,2490,Fixed Deposit,Mid Cap Fund,2023-09-16,482.319145,2906.55,1284761.38,Low
18336,5366,Mutual Fund,Government Bond,2024-07-27,446.201882,2567.18,886727.57,Low
18337,1330,Mutual Fund,NIFTY 50 ETF,2023-01-22,882.311922,2212.98,2000264.88,Low
18338,7559,Equity,NIFTY 50 ETF,2025-02-23,881.650583,1107.93,1295627.08,High
18339,21112,ETF,Government Bond,2024-02-15,497.184248,2943.42,1249265.86,Medium
18340,23898,Fixed Deposit,Banking ETF,2024-12-01,487.91584,3757.72,1605938.16,Low
18341,17826,Fixed Deposit,NIFTY 50 ETF,2025-03-22,574.084275,3809.13,2329394.78,Low
18342,13500,Mutual Fund,Corporate Bond Fund,2024-10-14,542.918678,967.74,424184.89,High
18343,17515,Fixed Deposit,Large Cap Fund,2024-01-16,957.902035,3484.51,4437096.97,Low
18344,23642,ETF,Technology Fund,2024-05-13,460.966148,1038.56,601306.14,Low
18345,20994,ETF,Government Bond,2025-10-16,348.010518,3089.17,1446827.83,Medium
18346,12277,ETF,Government Bond,2025-07-20,309.91131,1852.45,674155.75,High
18347,23859,Equity,SENSEX ETF,2025-06-08,317.554444,55.79,20306.84,High
18348,22021,ETF,NIFTY 50 ETF,2024-05-09,5.944522,1531.0,11880.47,Low
18349,3582,Fixed Deposit,Healthcare Fund,2025-09-10,542.731188,521.54,290628.42,Low
18350,14617,Bond,Healthcare Fund,2025-07-17,481.065308,4478.36,1858238.09,Low
18351,15306,Equity,Corporate Bond Fund,2023-11-14,573.891582,3748.67,1685793.44,High
18352,20669,Fixed Deposit,SENSEX ETF,2023-06-09,969.431632,4900.22,6371309.1,Low
18353,21590,Equity,Technology Fund,2024-01-11,506.168994,2398.76,1436807.86,High
18354,17673,Equity,Government Bond,2023-02-15,474.80254,2097.92,1038589.96,High
18355,4678,ETF,SENSEX ETF,2025-01-03,475.436123,4855.6,1823395.9,High
18356,15094,Bond,Technology Fund,2023-10-17,559.498576,3764.15,1819807.24,Low
18357,5126,Bond,Large Cap Fund,2024-10-24,791.050105,3314.88,2945208.51,Low
18358,14726,Mutual Fund,Mid Cap Fund,2025-02-04,202.664075,3235.21,523576.55,Low
18359,23909,Equity,Large Cap Fund,2023-08-05,945.624783,1985.42,1669376.39,High
18360,16239,Fixed Deposit,SENSEX ETF,2024-04-05,826.790392,1311.14,1029208.26,Low
18361,22940,ETF,Banking ETF,2023-11-04,101.044689,1070.67,138799.27,Medium
18362,20124,Equity,Mid Cap Fund,2023-03-02,469.560786,3181.66,1341296.47,High
18363,11991,Mutual Fund,Technology Fund,2024-10-07,519.099641,3491.99,2025778.01,Low
18364,23244,ETF,Healthcare Fund,2024-07-02,376.556031,1396.36,619253.67,Medium
18365,24906,Fixed Deposit,Healthcare Fund,2023-08-14,337.74314,4169.67,1878990.43,Low
18366,9579,Mutual Fund,Large Cap Fund,2023-11-28,371.94713,3871.93,1820007.6,Low
18367,9361,Fixed Deposit,Banking ETF,2022-09-10,19.324869,865.86,21221.96,Low
18368,5887,Fixed Deposit,Corporate Bond Fund,2022-07-06,655.950327,598.56,498054.99,Low
18369,9283,Fixed Deposit,Corporate Bond Fund,2024-11-27,203.628197,1323.07,228287.67,Low
18370,10570,ETF,Mid Cap Fund,2022-01-16,122.127805,2299.88,344106.85,High
18371,7603,Fixed Deposit,Banking ETF,2025-04-17,475.723774,2062.97,1288101.83,Low
18372,5116,Fixed Deposit,Healthcare Fund,2023-11-14,525.189204,2786.98,1650951.44,Low
18373,4334,Bond,NIFTY 50 ETF,2023-01-01,253.824232,334.87,67169.73,Low
18374,94,Equity,Corporate Bond Fund,2024-09-17,17.447977,3118.21,63579.12,High
18375,584,Bond,Banking ETF,2024-09-04,503.434749,3497.25,2010767.29,Low
18376,16402,Fixed Deposit,Banking ETF,2024-10-08,747.909052,2621.47,2235119.59,Low
18377,1813,ETF,Corporate Bond Fund,2025-11-17,129.530911,4376.22,557900.29,Low
18378,11101,ETF,Large Cap Fund,2025-07-09,116.477152,2832.55,424117.99,High
18379,17464,Mutual Fund,Government Bond,2025-08-23,952.484888,4237.96,4071327.97,Medium
18380,13564,Bond,Mid Cap Fund,2024-08-14,143.9909,4508.61,751362.97,Low
18381,21574,Equity,Banking ETF,2025-02-27,600.64306,1595.23,954375.12,High
18382,1048,Fixed Deposit,Healthcare Fund,2023-06-09,741.228934,3208.68,3160118.91,Low
18383,24136,Mutual Fund,Energy Fund,2022-09-24,924.376852,1750.07,1514861.04,High
18384,2005,ETF,NIFTY 50 ETF,2024-12-19,261.437322,690.96,222088.69,High
18385,11605,Bond,Corporate Bond Fund,2025-10-17,897.725582,326.35,291906.07,Low
18386,13714,Mutual Fund,Technology Fund,2025-10-09,383.646479,4266.22,2196470.95,Low
18387,9535,Fixed Deposit,Technology Fund,2023-08-30,163.088161,1870.58,364388.85,Low
18388,16840,Fixed Deposit,SENSEX ETF,2022-06-09,501.730915,4813.77,2391534.97,Low
18389,20393,ETF,Large Cap Fund,2024-04-06,87.905814,2900.98,264218.35,Low
18390,9675,Equity,Energy Fund,2023-07-22,111.599133,2782.65,322813.98,High
18391,14175,Equity,NIFTY 50 ETF,2025-01-22,580.130416,1913.72,1074091.48,High
18392,18238,ETF,Technology Fund,2025-06-08,845.33298,1155.88,1309762.73,Low
18393,3821,Equity,NIFTY 50 ETF,2025-10-08,879.297814,4425.2,4362406.2,High
18394,17484,Fixed Deposit,Mid Cap Fund,2022-08-15,75.215559,863.24,63271.65,Low
18395,11592,Equity,Energy Fund,2022-04-15,139.083458,4222.68,711367.29,High
18396,5583,Bond,Banking ETF,2023-07-12,664.099569,3666.46,2286522.59,Low
18397,687,Mutual Fund,Large Cap Fund,2022-12-08,806.42174,2194.3,1866426.62,High
18398,13133,Equity,Large Cap Fund,2025-10-05,793.414623,1543.36,999130.45,High
18399,19098,Equity,Energy Fund,2023-12-27,489.435244,3636.84,1402327.88,High
18400,7226,Fixed Deposit,Corporate Bond Fund,2025-03-28,533.015618,2745.96,1784868.93,Low
18401,7729,ETF,Large Cap Fund,2025-05-04,489.168876,4083.8,1873832.48,High
18402,10009,Bond,Mid Cap Fund,2022-10-02,384.176005,3918.38,1733357.8,Low
18403,779,Fixed Deposit,Banking ETF,2022-01-11,866.276205,4706.66,5281037.78,Low
18404,571,Mutual Fund,NIFTY 50 ETF,2024-05-28,64.934537,4260.29,213725.52,Medium
18405,18908,Fixed Deposit,Large Cap Fund,2024-11-22,698.453338,3923.76,3563699.25,Low
18406,9783,ETF,Energy Fund,2022-10-28,796.760693,2456.29,2369799.06,High
18407,3136,ETF,Energy Fund,2025-06-14,304.739146,3051.55,957028.57,Low
18408,23629,ETF,Large Cap Fund,2025-01-27,90.064658,2889.31,263819.04,High
18409,4475,ETF,Corporate Bond Fund,2024-08-16,25.308291,3542.98,87222.35,Medium
18410,22505,Equity,Energy Fund,2025-10-29,965.66432,2183.74,2004617.54,High
18411,2772,Mutual Fund,Large Cap Fund,2025-02-19,560.645397,1419.9,1010697.79,Medium
18412,4932,ETF,Energy Fund,2024-08-22,991.806726,3043.22,3824321.65,Medium
18413,1084,ETF,Technology Fund,2023-11-12,361.89251,1219.54,486765.69,Medium
18414,7695,Fixed Deposit,SENSEX ETF,2023-07-27,334.167726,266.34,72343.24,Low
18415,2405,Bond,Large Cap Fund,2022-12-23,983.092576,1635.26,1390208.13,Low
18416,16302,Equity,Mid Cap Fund,2023-12-16,741.743833,1948.01,1313546.67,High
18417,18949,Equity,Large Cap Fund,2024-06-20,444.511127,2918.34,1503754.51,High
18418,19277,ETF,Banking ETF,2024-07-20,428.432433,2234.21,1164156.9,Low
18419,22563,Mutual Fund,Technology Fund,2024-05-19,514.330554,1430.57,849380.97,High
18420,1115,Mutual Fund,SENSEX ETF,2022-12-14,365.532143,56.17,17239.48,Medium
18421,13563,Equity,Mid Cap Fund,2024-12-08,272.538076,171.47,42953.38,High
18422,22569,Equity,Healthcare Fund,2022-11-14,559.732542,4699.28,2891890.85,High
18423,13149,ETF,Energy Fund,2025-11-09,945.228063,3381.37,2880009.54,High
18424,4274,Bond,Banking ETF,2025-03-06,27.182636,2024.88,62412.64,Low
18425,18377,ETF,Technology Fund,2024-04-12,96.798518,4329.85,471184.79,Low
18426,16899,Mutual Fund,SENSEX ETF,2025-01-07,163.602918,3815.91,589048.76,Low
18427,21847,Mutual Fund,NIFTY 50 ETF,2024-04-05,20.559024,339.27,8644.58,Low
18428,9776,Bond,SENSEX ETF,2022-02-18,2.893833,2418.18,8739.64,Low
18429,20135,Mutual Fund,Large Cap Fund,2023-01-24,519.923846,1945.47,1119059.33,High
18430,8515,Equity,SENSEX ETF,2022-04-01,958.401119,524.48,607293.62,High
18431,229,ETF,Government Bond,2025-06-16,296.679132,1853.49,432278.17,Medium
18432,13594,Bond,Large Cap Fund,2023-07-17,419.542534,4731.26,1652125.66,Low
18433,2778,Fixed Deposit,Corporate Bond Fund,2022-11-16,924.048255,3638.35,3922108.11,Low
18434,20922,ETF,Healthcare Fund,2023-09-27,597.898923,2272.1,1431683.15,High
18435,7305,Bond,Technology Fund,2023-11-18,269.178943,1276.76,376717.6,Low
18436,2588,Fixed Deposit,Government Bond,2025-04-16,405.712356,2820.84,954024.32,Low
18437,7395,Equity,Government Bond,2025-07-14,425.818179,1222.29,576717.63,High
18438,3463,Fixed Deposit,Healthcare Fund,2023-08-07,559.500706,2951.05,1885880.73,Low
18439,22392,Equity,Large Cap Fund,2025-05-20,523.61117,4433.72,2034087.32,High
18440,6007,ETF,Healthcare Fund,2025-03-09,210.989407,3032.67,549431.23,Low
18441,1820,ETF,NIFTY 50 ETF,2025-01-02,442.277268,1834.71,998364.48,Low
18442,8768,Fixed Deposit,Healthcare Fund,2024-05-21,188.208073,3917.36,737986.22,Low
18443,140,Fixed Deposit,Mid Cap Fund,2025-03-10,391.243143,4219.3,1381887.15,Low
18444,6330,Fixed Deposit,Corporate Bond Fund,2023-03-07,549.348583,2880.78,1930784.32,Low
18445,21315,Fixed Deposit,Mid Cap Fund,2025-01-20,741.378192,2480.92,2357949.53,Low
18446,14840,Bond,Government Bond,2022-07-30,341.352255,2068.98,542676.18,Low
18447,16193,Fixed Deposit,Corporate Bond Fund,2023-02-26,878.536411,2103.25,2355008.74,Low
18448,6246,ETF,Large Cap Fund,2023-07-10,561.342743,886.63,639747.35,High
18449,1627,ETF,Government Bond,2023-12-19,785.07934,176.48,112157.13,High
18450,4842,ETF,Corporate Bond Fund,2025-01-03,706.084003,4271.29,3132029.49,High
18451,14849,Bond,SENSEX ETF,2023-02-18,621.605616,4718.72,3651433.23,Low
18452,23740,Equity,Banking ETF,2023-12-13,902.805992,2397.89,2457331.87,High
18453,17093,Mutual Fund,Large Cap Fund,2023-05-03,257.125716,3439.36,845090.15,Low
18454,24106,Bond,SENSEX ETF,2024-04-24,771.110816,3155.37,3135189.7,Low
18455,23764,Mutual Fund,Government Bond,2024-10-19,420.299503,4254.5,2045768.78,Low
18456,20344,Equity,NIFTY 50 ETF,2023-04-04,721.74936,3985.5,2781105.34,High
18457,784,Fixed Deposit,Corporate Bond Fund,2022-04-23,263.834812,1997.02,682275.19,Low
18458,23207,Mutual Fund,Government Bond,2022-12-29,472.996578,3376.77,1625915.87,Medium
18459,5046,Bond,Government Bond,2025-08-23,956.782994,343.28,415196.44,Low
18460,11921,ETF,Banking ETF,2024-01-25,522.865265,317.63,132091.12,High
18461,353,Fixed Deposit,Corporate Bond Fund,2024-06-27,665.920951,2096.17,1231735.01,Low
18462,18560,ETF,Technology Fund,2025-05-31,194.145856,321.17,53787.59,Medium
18463,11766,Fixed Deposit,Mid Cap Fund,2023-11-23,262.687065,2622.56,539985.27,Low
18464,13273,Equity,Banking ETF,2025-06-12,233.535766,302.14,90577.36,High
18465,3259,Bond,SENSEX ETF,2023-07-17,433.526439,1836.08,953635.91,Low
18466,5648,Equity,SENSEX ETF,2022-01-14,619.857645,344.34,226132.42,High
18467,14018,ETF,Government Bond,2024-03-11,86.191826,1393.73,105025.17,Medium
18468,15682,Equity,Large Cap Fund,2024-07-25,80.961266,3178.48,247611.59,High
18469,3528,ETF,Corporate Bond Fund,2023-10-15,869.173335,201.09,170995.73,Low
18470,2293,Fixed Deposit,Banking ETF,2022-05-03,151.707069,2514.43,331082.05,Low
18471,18269,Equity,Government Bond,2025-06-29,933.634131,1910.56,2296568.63,High
18472,16784,Equity,Corporate Bond Fund,2022-04-09,110.550018,3435.67,364519.36,High
18473,8164,Bond,Government Bond,2024-12-23,375.761049,2998.0,1305165.01,Low
18474,23777,Equity,Large Cap Fund,2023-09-01,980.176327,1380.98,1739865.87,High
18475,11422,Mutual Fund,Energy Fund,2022-02-06,895.967175,3079.59,2627473.38,Low
18476,4998,Fixed Deposit,Government Bond,2023-10-19,495.783469,1845.05,1108051.42,Low
18477,2750,Mutual Fund,Healthcare Fund,2024-12-15,233.113817,965.91,236501.29,Low
18478,23691,ETF,Mid Cap Fund,2024-03-14,765.703999,3265.88,3086164.21,Medium
18479,24178,Bond,Energy Fund,2025-11-11,523.05663,1975.13,1340754.79,Low
18480,3370,Mutual Fund,Technology Fund,2025-02-12,730.18777,4974.26,4338276.56,High
18481,6540,Bond,SENSEX ETF,2022-01-20,247.686675,1431.41,271663.59,Low
18482,399,Fixed Deposit,SENSEX ETF,2023-02-11,132.984685,4354.31,660898.21,Low
18483,2626,Equity,SENSEX ETF,2025-01-04,50.853039,4134.42,191828.98,High
18484,7728,Bond,Energy Fund,2023-02-27,997.613464,261.53,269961.46,Low
18485,13948,Fixed Deposit,Government Bond,2024-05-27,150.987598,4119.59,802500.4,Low
18486,23473,Mutual Fund,Banking ETF,2024-04-06,499.726537,3961.41,2609012.03,Medium
18487,24141,Bond,SENSEX ETF,2022-09-15,532.892546,2290.08,1072771.63,Low
18488,18627,Bond,Banking ETF,2025-01-03,141.648694,2636.95,286902.54,Low
18489,6026,ETF,Banking ETF,2024-12-02,841.430771,2297.18,2442402.63,Low
18490,9765,ETF,Energy Fund,2022-06-03,869.660933,4760.57,5306653.0,Medium
18491,2155,ETF,Banking ETF,2025-02-26,121.385328,604.45,67171.39,Low
18492,6542,Bond,Banking ETF,2023-03-24,285.41929,2724.49,1025018.1,Low
18493,5883,Fixed Deposit,Large Cap Fund,2024-01-08,52.015282,3904.25,266180.8,Low
18494,2660,Equity,Large Cap Fund,2022-05-11,574.631382,2976.3,1740028.69,High
18495,9992,Equity,Banking ETF,2025-10-25,285.614042,807.54,176641.13,High
18496,346,Bond,SENSEX ETF,2025-06-15,260.806617,2683.95,791698.54,Low
18497,20728,Bond,SENSEX ETF,2025-02-15,681.436189,2891.95,2284274.35,Low
18498,10066,Mutual Fund,Healthcare Fund,2025-11-28,787.857976,4255.61,3855680.1,Low
18499,20752,Fixed Deposit,Energy Fund,2024-05-26,273.5408,1029.56,305282.01,Low
18500,5484,ETF,Government Bond,2022-01-17,496.05257,1115.63,746923.8,Medium
18501,13663,ETF,Energy Fund,2023-12-15,465.707214,3259.69,1297210.21,Low
18502,5494,Mutual Fund,Large Cap Fund,2025-05-08,669.983755,264.84,172547.72,Medium
18503,7506,Mutual Fund,Technology Fund,2025-03-17,932.723225,140.46,175168.49,High
18504,11046,Fixed Deposit,Banking ETF,2025-02-17,747.143587,3223.56,1968838.87,Low
18505,24654,Equity,Corporate Bond Fund,2025-08-15,212.919997,250.15,63459.17,High
18506,9323,Equity,Technology Fund,2022-09-15,733.825885,943.71,888876.29,High
18507,14207,ETF,Energy Fund,2022-06-16,719.744083,1592.26,1201326.75,Low
18508,4263,Fixed Deposit,Technology Fund,2022-01-31,332.176202,1265.9,529531.48,Low
18509,543,Fixed Deposit,Banking ETF,2022-02-28,152.329737,547.16,67484.78,Low
18510,16864,Fixed Deposit,Energy Fund,2025-11-02,568.337076,2506.27,1399226.42,Low
18511,8744,Fixed Deposit,Mid Cap Fund,2023-11-08,71.744804,3802.51,321440.3,Low
18512,7858,Mutual Fund,NIFTY 50 ETF,2023-03-07,960.665597,1204.88,1256158.03,Low
18513,22787,Mutual Fund,Energy Fund,2023-02-25,759.343664,4353.07,3937877.69,Low
18514,1339,Bond,Banking ETF,2025-08-02,211.686015,3067.44,738249.28,Low
18515,22437,Bond,Energy Fund,2025-09-10,854.391861,1629.21,1345609.17,Low
18516,16913,ETF,Technology Fund,2025-07-05,256.005064,4267.32,1274340.63,Low
18517,1321,Bond,Corporate Bond Fund,2025-10-08,984.179379,1641.88,1275480.69,Low
18518,3735,Bond,Healthcare Fund,2025-09-23,560.186364,3920.57,1932545.99,Low
18519,2048,Bond,Energy Fund,2025-11-09,726.888153,546.47,373173.79,Low
18520,24117,Bond,NIFTY 50 ETF,2025-06-14,61.306068,701.67,39672.58,Low
18521,23464,Mutual Fund,Corporate Bond Fund,2024-12-10,815.942944,2724.71,2169141.5,Low
18522,14572,Mutual Fund,Technology Fund,2025-03-15,268.213904,2989.47,782285.96,High
18523,8913,ETF,Technology Fund,2024-06-27,112.564593,1894.83,164582.2,High
18524,9367,Fixed Deposit,Government Bond,2024-09-16,576.138097,4390.28,3309581.31,Low
18525,12519,Fixed Deposit,Energy Fund,2022-08-03,195.825499,2153.7,515683.8,Low
18526,11814,Fixed Deposit,Banking ETF,2025-02-12,187.164287,2643.81,373857.28,Low
18527,8767,Fixed Deposit,NIFTY 50 ETF,2025-03-07,442.355356,1436.64,796412.06,Low
18528,7891,Fixed Deposit,Healthcare Fund,2025-04-14,4.102774,1487.78,6884.6,Low
18529,5652,Fixed Deposit,Energy Fund,2024-05-15,805.064483,4179.72,3460822.43,Low
18530,18856,Bond,Banking ETF,2022-10-31,296.502231,3772.21,1293665.55,Low
18531,1312,Bond,Mid Cap Fund,2025-07-25,438.279227,3714.92,2145847.46,Low
18532,16835,Mutual Fund,Government Bond,2025-04-30,792.578866,897.55,573380.01,High
18533,22833,Fixed Deposit,Healthcare Fund,2023-12-23,384.55316,2689.08,1195850.33,Low
18534,10261,ETF,SENSEX ETF,2025-08-18,151.693407,1986.36,242981.21,Low
18535,4572,Bond,Technology Fund,2023-09-04,537.081637,832.33,479271.15,Low
18536,15918,ETF,Large Cap Fund,2023-08-21,203.239823,2275.99,573716.71,Low
18537,6638,Mutual Fund,Large Cap Fund,2022-11-29,443.61787,1816.67,682627.06,High
18538,326,Fixed Deposit,Technology Fund,2022-12-27,286.755275,4460.63,1021887.93,Low
18539,15550,ETF,SENSEX ETF,2023-04-12,458.771244,266.75,146961.79,Medium
18540,9813,Equity,Government Bond,2025-10-29,826.041907,1349.38,1308848.46,High
18541,11713,ETF,Corporate Bond Fund,2023-09-29,107.828842,834.85,99173.4,Medium
18542,11439,Bond,Corporate Bond Fund,2025-01-11,950.944216,2093.58,1673311.14,Low
18543,11245,Fixed Deposit,Healthcare Fund,2022-06-14,623.419473,403.85,281501.93,Low
18544,17450,Bond,Government Bond,2025-09-07,874.172364,4295.67,3546042.95,Low
18545,22605,Equity,Government Bond,2024-04-17,835.344693,3127.81,2721101.51,High
18546,21214,ETF,Mid Cap Fund,2024-11-07,66.629412,350.02,24288.36,Medium
18547,17994,Bond,Banking ETF,2023-03-07,969.887851,3235.32,2747089.27,Low
18548,19543,Bond,NIFTY 50 ETF,2022-07-26,605.920418,4279.65,3348545.4,Low
18549,24466,Mutual Fund,Corporate Bond Fund,2025-09-23,21.520301,896.03,15224.07,Low
18550,221,Fixed Deposit,Large Cap Fund,2022-08-14,509.624718,998.99,433919.11,Low
18551,2167,Fixed Deposit,Corporate Bond Fund,2023-05-21,207.533522,3680.34,873530.52,Low
18552,1859,Fixed Deposit,Corporate Bond Fund,2022-03-10,82.943739,4446.09,319607.39,Low
18553,22048,Fixed Deposit,SENSEX ETF,2024-04-27,471.623088,1724.06,715250.24,Low
18554,10798,Fixed Deposit,Energy Fund,2022-04-02,64.439023,1115.64,54089.33,Low
18555,7538,ETF,Corporate Bond Fund,2024-12-16,34.186333,4420.31,124513.72,Medium
18556,11400,Fixed Deposit,Government Bond,2025-09-05,808.252402,517.91,441756.12,Low
18557,15374,ETF,Corporate Bond Fund,2022-08-29,126.017407,4931.55,558646.11,High
18558,22046,Mutual Fund,Large Cap Fund,2024-01-17,415.931227,833.97,300531.01,Medium
18559,1508,Equity,Energy Fund,2023-10-17,93.804688,892.23,82474.92,High
18560,22022,Bond,SENSEX ETF,2025-01-22,792.326622,3635.13,3445426.37,Low
18561,4534,ETF,Corporate Bond Fund,2022-01-10,513.483975,4181.24,2073393.14,High
18562,8105,Mutual Fund,Large Cap Fund,2025-09-20,145.540476,1397.94,220129.24,Medium
18563,3858,Fixed Deposit,Technology Fund,2022-11-02,69.998619,2494.47,137494.32,Low
18564,11986,Mutual Fund,Government Bond,2025-10-08,949.360134,3885.93,3459608.65,Low
18565,8681,Equity,Technology Fund,2024-10-15,550.848899,2681.66,1941371.78,High
18566,9300,Bond,Healthcare Fund,2024-09-11,714.937862,4678.69,4323275.13,Low
18567,24380,Equity,Technology Fund,2022-12-26,166.17497,3350.53,502933.82,High
18568,3751,ETF,Technology Fund,2025-06-19,540.721645,2025.43,1044360.99,Low
