complaint_id,customer_id,branch_id,complaint_date,complaint_type,channel,priority,resolution_status,resolution_date
18634,15736,69,2023-05-07 16:26:13,Transaction Issue,Phone,Medium,Resolved,2023-05-20 16:26:13
18635,10857,5,2024-09-17 04:24:59,Loan Service,Web,Low,Resolved,2024-10-14 04:24:59
18636,474,17,2023-03-31 22:18:01,ATM Issue,Phone,Medium,Open,
18637,59,58,2022-12-22 10:32:27,Loan Service,Web,High,Resolved,2023-01-08 10:32:27
18638,2637,63,2022-12-28 11:25:47,Digital Banking,Web,Low,In Progress,
18639,14835,27,2022-01-24 21:39:11,Investment Service,Web,Medium,Resolved,2022-02-13 21:39:11
18640,15578,76,2022-10-27 17:08:15,Credit Card,Branch,Low,In Progress,
18641,18999,92,2024-10-26 01:44:56,Account Service,Web,Low,Open,
18642,7297,68,2025-08-02 03:59:16,Account Service,Mobile,Low,Open,
18643,21384,28,2025-09-03 01:27:01,Digital Banking,Web,Low,Resolved,2025-09-17 01:27:01
18644,12671,89,2023-05-21 17:40:40,Credit Card,Branch,Medium,Resolved,2023-05-31 17:40:40
18645,24661,58,2024-05-03 08:22:17,Investment Service,Web,Medium,Resolved,2024-05-17 08:22:17
18646,9726,50,2023-04-30 14:56:37,Account Service,Branch,Medium,Resolved,2023-05-03 14:56:37
18647,20182,100,2024-10-24 06:35:25,Digital Banking,Phone,Low,Resolved,2024-11-13 06:35:25
18648,2675,67,2023-11-08 04:06:34,Loan Service,Mobile,Critical,Resolved,2023-11-14 04:06:34
18649,15797,31,2024-07-14 01:26:51,Loan Service,Mobile,Medium,Resolved,2024-07-24 01:26:51
18650,11066,12,2023-10-24 22:02:24,ATM Issue,Branch,High,Resolved,2023-11-07 22:02:24
18651,22821,55,2022-12-20 11:52:03,Digital Banking,Phone,Low,In Progress,
18652,19505,4,2022-10-09 10:14:27,Account Service,Mobile,Medium,Resolved,2022-10-19 10:14:27
18653,11027,94,2022-06-09 00:51:30,Credit Card,Web,Low,Resolved,2022-07-06 00:51:30
18654,2077,42,2024-06-14 13:07:35,Fraud Concern,Mobile,Medium,Resolved,2024-06-15 13:07:35
18655,19575,91,2022-04-06 22:25:25,Credit Card,Branch,Medium,Resolved,2022-04-11 22:25:25
18656,4788,54,2023-01-05 01:36:54,Loan Service,Phone,Low,Resolved,2023-01-31 01:36:54
18657,22441,22,2023-06-06 13:41:03,Loan Service,Phone,Critical,In Progress,
18658,7495,1,2022-07-25 03:42:16,Account Service,Branch,Medium,Open,
18659,19962,48,2024-06-07 17:30:47,Loan Service,Web,Medium,Resolved,2024-06-24 17:30:47
18660,21126,43,2022-04-12 17:18:42,Fraud Concern,Phone,Low,Resolved,2022-05-06 17:18:42
18661,23217,20,2022-04-09 10:37:50,Digital Banking,Branch,Low,Resolved,2022-04-23 10:37:50
18662,2582,18,2025-06-16 14:25:23,Credit Card,Phone,Low,Resolved,2025-07-07 14:25:23
18663,15601,70,2025-05-05 11:53:36,Digital Banking,Phone,Medium,Resolved,2025-05-31 11:53:36
18664,20172,49,2025-11-17 17:16:45,Account Service,Branch,Medium,Resolved,2025-11-25 17:16:45
18665,14334,76,2022-06-14 23:12:03,Credit Card,Branch,Medium,Resolved,2022-07-06 23:12:03
18666,23488,17,2022-11-15 14:49:47,Credit Card,Web,High,Resolved,2022-12-15 14:49:47
18667,10405,53,2025-09-23 02:46:48,Account Service,Web,Low,Resolved,2025-10-01 02:46:48
18668,11167,22,2025-04-07 21:05:24,Investment Service,Phone,Low,Resolved,2025-05-06 21:05:24
18669,933,82,2025-11-22 04:07:46,ATM Issue,Web,High,Resolved,2025-11-28 04:07:46
18670,18048,10,2024-04-03 02:09:37,Loan Service,Phone,Low,Resolved,2024-04-27 02:09:37
18671,8749,24,2024-03-05 16:48:05,Digital Banking,Branch,Low,Resolved,2024-03-15 16:48:05
18672,15578,84,2023-02-08 15:48:03,Digital Banking,Branch,Low,Resolved,2023-02-23 15:48:03
18673,24299,12,2022-02-25 18:23:49,Loan Service,Web,High,Resolved,2022-03-14 18:23:49
18674,15016,4,2022-10-19 02:04:18,Digital Banking,Phone,Medium,In Progress,
18675,16109,42,2022-05-19 13:52:02,ATM Issue,Web,Medium,Open,
18676,21237,5,2022-08-10 17:28:00,Digital Banking,Mobile,High,Resolved,2022-08-24 17:28:00
18677,1105,26,2025-10-14 17:03:04,Account Service,Mobile,Medium,Resolved,2025-10-29 17:03:04
18678,17655,100,2022-12-15 09:57:26,Account Service,Mobile,High,Resolved,2023-01-13 09:57:26
18679,12937,59,2025-12-09 14:06:32,Account Service,Mobile,Low,Resolved,2025-12-15 14:06:32
18680,9602,62,2025-03-19 13:18:18,Credit Card,Phone,Medium,Resolved,2025-03-30 13:18:18
18681,3647,80,2022-02-07 00:14:56,Loan Service,Phone,High,Resolved,2022-02-08 00:14:56
18682,21472,5,2025-03-28 08:13:27,Loan Service,Branch,Low,Open,
18683,21108,26,2025-12-07 04:18:42,Investment Service,Branch,Low,Resolved,2026-01-03 04:18:42
18684,14961,83,2025-06-29 15:08:00,ATM Issue,Phone,Medium,In Progress,
18685,14879,6,2025-05-30 23:26:30,Investment Service,Mobile,High,Resolved,2025-06-07 23:26:30
18686,18439,24,2025-11-17 21:26:19,Fraud Concern,Web,Low,Open,
18687,9146,95,2022-05-02 00:16:36,Digital Banking,Web,High,Resolved,2022-05-23 00:16:36
18688,23043,95,2024-03-21 06:33:16,Credit Card,Web,Medium,Resolved,2024-04-03 06:33:16
18689,18227,53,2023-05-26 18:58:18,Transaction Issue,Mobile,Medium,Resolved,2023-06-15 18:58:18
18690,2803,7,2023-09-11 00:40:34,Credit Card,Phone,Low,Resolved,2023-09-30 00:40:34
18691,24120,10,2022-12-19 12:00:12,Investment Service,Mobile,Medium,In Progress,
18692,24586,39,2025-01-20 09:28:19,Credit Card,Mobile,Medium,In Progress,
18693,16366,86,2022-08-16 01:28:27,Digital Banking,Phone,Medium,Resolved,2022-08-22 01:28:27
18694,24698,78,2024-07-22 09:52:27,Transaction Issue,Mobile,Medium,In Progress,
18695,6106,28,2023-11-10 03:42:49,ATM Issue,Phone,Critical,Resolved,2023-11-24 03:42:49
18696,18945,42,2023-03-31 01:12:05,Investment Service,Branch,Low,Resolved,2023-04-08 01:12:05
18697,19422,62,2025-10-07 22:16:21,Digital Banking,Phone,High,Resolved,2025-10-18 22:16:21
18698,2750,52,2025-10-08 12:32:46,Investment Service,Web,Medium,Resolved,2025-10-27 12:32:46
18699,16975,22,2024-08-03 13:20:33,Loan Service,Phone,Medium,Resolved,2024-08-04 13:20:33
18700,17753,57,2022-05-25 09:44:22,Investment Service,Mobile,High,Resolved,2022-06-08 09:44:22
18701,10182,96,2022-01-14 19:12:27,Transaction Issue,Phone,Medium,Resolved,2022-01-29 19:12:27
18702,1362,11,2022-11-18 17:41:16,Loan Service,Branch,High,In Progress,
18703,24513,14,2023-08-17 16:30:57,Transaction Issue,Branch,Critical,Resolved,2023-08-24 16:30:57
18704,3774,31,2024-02-26 18:14:16,Loan Service,Branch,Medium,Resolved,2024-03-06 18:14:16
18705,13496,4,2023-08-16 02:09:49,Investment Service,Branch,Medium,Resolved,2023-08-26 02:09:49
18706,2065,22,2025-09-16 19:57:53,Investment Service,Web,Low,Resolved,2025-09-28 19:57:53
18707,18800,93,2025-10-15 08:45:24,Digital Banking,Phone,Low,Resolved,2025-11-12 08:45:24
18708,19336,99,2025-09-11 18:38:07,Fraud Concern,Phone,Low,Resolved,2025-09-25 18:38:07
18709,5617,64,2023-07-07 07:53:11,Transaction Issue,Mobile,Medium,Resolved,2023-07-10 07:53:11
18710,7976,77,2024-04-16 16:40:28,Account Service,Mobile,Medium,Open,
18711,10961,84,2025-02-16 04:57:46,ATM Issue,Branch,Medium,Resolved,2025-03-11 04:57:46
18712,23486,83,2022-05-04 13:52:44,Digital Banking,Web,High,Resolved,2022-05-13 13:52:44
18713,21388,79,2023-03-01 09:19:10,Transaction Issue,Web,High,Resolved,2023-03-29 09:19:10
18714,15325,90,2023-02-06 11:20:35,Account Service,Mobile,Low,Resolved,2023-02-11 11:20:35
18715,24691,84,2023-10-18 22:26:30,Account Service,Branch,High,Open,
18716,6244,61,2024-04-24 09:26:31,Loan Service,Mobile,Medium,Resolved,2024-05-14 09:26:31
18717,22966,100,2022-06-02 16:51:27,Credit Card,Branch,High,In Progress,
18718,9561,6,2024-07-02 21:27:51,Fraud Concern,Mobile,High,Resolved,2024-07-13 21:27:51
18719,14685,79,2024-10-03 23:24:36,Transaction Issue,Mobile,Medium,Resolved,2024-10-20 23:24:36
18720,8331,68,2022-09-06 18:59:21,Account Service,Mobile,Medium,In Progress,
18721,4924,6,2022-10-13 17:47:13,Fraud Concern,Branch,High,In Progress,
18722,6468,66,2022-08-19 21:05:21,Digital Banking,Phone,Low,Resolved,2022-08-27 21:05:21
18723,21326,36,2024-09-27 17:04:52,Loan Service,Branch,Medium,Resolved,2024-09-28 17:04:52
18724,22822,15,2024-01-27 18:25:19,Digital Banking,Phone,Low,Resolved,2024-02-08 18:25:19
18725,6077,76,2025-08-15 20:47:59,Loan Service,Branch,Low,Resolved,2025-09-08 20:47:59
18726,22033,40,2024-03-09 09:56:51,Investment Service,Branch,Medium,Resolved,2024-03-30 09:56:51
18727,8002,41,2024-05-29 04:38:21,Digital Banking,Web,Medium,In Progress,
18728,15304,7,2025-06-02 22:39:47,Transaction Issue,Web,Medium,Resolved,2025-06-24 22:39:47
18729,17700,22,2023-12-10 19:01:06,Fraud Concern,Phone,Low,Resolved,2024-01-09 19:01:06
18730,16458,72,2023-08-24 05:20:56,Transaction Issue,Mobile,Low,Resolved,2023-09-12 05:20:56
18731,8676,11,2023-07-26 00:09:43,Fraud Concern,Phone,Low,Resolved,2023-08-04 00:09:43
18732,12304,2,2023-01-25 17:09:19,Transaction Issue,Web,Critical,Resolved,2023-02-18 17:09:19
18733,17934,30,2023-10-16 18:13:39,Account Service,Web,High,Resolved,2023-10-21 18:13:39
18734,17744,68,2024-09-06 11:20:54,Account Service,Mobile,High,Open,
18735,15129,53,2024-01-20 03:36:07,Loan Service,Phone,Low,In Progress,
18736,18281,89,2022-03-05 16:00:13,ATM Issue,Mobile,High,Resolved,2022-03-31 16:00:13
18737,6660,21,2023-07-01 08:07:43,Account Service,Web,Medium,Resolved,2023-07-04 08:07:43
18738,5247,25,2025-05-06 09:29:09,Account Service,Mobile,High,Resolved,2025-06-01 09:29:09
18739,6968,73,2022-04-01 06:45:37,Digital Banking,Phone,Medium,Open,
18740,6662,72,2025-10-03 14:53:27,Investment Service,Mobile,Medium,Open,
18741,12417,5,2024-02-29 21:38:58,Investment Service,Branch,Medium,Resolved,2024-03-29 21:38:58
18742,511,92,2024-09-24 15:01:49,ATM Issue,Mobile,Medium,In Progress,
18743,8615,66,2022-10-03 06:16:03,ATM Issue,Web,Low,Resolved,2022-10-26 06:16:03
18744,2433,85,2022-06-18 13:12:06,Investment Service,Phone,Low,In Progress,
18745,1907,49,2023-07-22 13:51:35,ATM Issue,Mobile,Medium,Resolved,2023-08-17 13:51:35
18746,15555,8,2023-05-01 23:07:20,Credit Card,Branch,High,Resolved,2023-05-02 23:07:20
18747,16449,98,2023-04-17 21:17:52,Fraud Concern,Web,Medium,In Progress,
18748,4929,87,2024-06-02 11:17:36,Fraud Concern,Phone,High,In Progress,
18749,4711,79,2024-11-25 07:10:19,Investment Service,Phone,Medium,Resolved,2024-12-19 07:10:19
18750,11541,27,2025-12-08 06:13:17,Digital Banking,Mobile,Medium,Resolved,2025-12-20 06:13:17
18751,6125,2,2025-01-16 18:21:58,Credit Card,Phone,Critical,Resolved,2025-02-02 18:21:58
18752,7838,28,2025-09-12 13:55:31,Digital Banking,Phone,Critical,Resolved,2025-10-05 13:55:31
18753,15584,11,2022-04-16 10:02:17,Credit Card,Web,Medium,In Progress,
18754,17185,46,2025-07-02 15:19:51,Account Service,Branch,Medium,Resolved,2025-07-22 15:19:51
18755,22448,21,2023-10-23 12:03:00,Account Service,Phone,Medium,Open,
18756,24854,42,2024-02-20 15:21:53,Digital Banking,Phone,Medium,Resolved,2024-02-26 15:21:53
18757,6110,32,2025-10-23 12:55:53,Transaction Issue,Web,Low,Resolved,2025-11-06 12:55:53
18758,9910,32,2023-08-28 01:51:09,ATM Issue,Branch,Critical,Resolved,2023-09-01 01:51:09
18759,6660,71,2024-01-05 10:27:30,Account Service,Web,Medium,In Progress,
18760,1239,22,2023-05-23 16:46:09,Fraud Concern,Web,Low,Resolved,2023-06-05 16:46:09
18761,22967,78,2025-07-28 12:43:36,Account Service,Web,Medium,Resolved,2025-08-13 12:43:36
18762,20908,77,2024-07-23 18:52:28,Loan Service,Web,Low,In Progress,
18763,15065,21,2022-01-01 11:14:14,Investment Service,Phone,Low,Open,
18764,5621,22,2023-01-03 04:36:15,ATM Issue,Phone,Medium,Resolved,2023-01-31 04:36:15
18765,1487,34,2025-01-18 11:33:21,Investment Service,Web,Low,In Progress,
18766,4682,10,2025-05-16 21:30:46,Account Service,Mobile,Medium,Open,
18767,11491,65,2022-04-22 10:46:51,Account Service,Mobile,Medium,In Progress,
18768,4471,65,2023-09-10 22:53:15,Fraud Concern,Branch,Low,Resolved,2023-09-17 22:53:15
18769,22004,88,2025-12-15 12:30:33,Fraud Concern,Branch,High,Resolved,2025-12-25 12:30:33
18770,24669,67,2022-07-23 12:00:16,Digital Banking,Web,Low,Open,
18771,11724,95,2023-05-05 15:37:01,Loan Service,Phone,Medium,Resolved,2023-05-09 15:37:01
18772,13889,43,2024-06-12 04:56:29,ATM Issue,Mobile,High,Open,
18773,7178,41,2022-06-10 15:31:32,Account Service,Mobile,Low,Resolved,2022-06-25 15:31:32
18774,13202,13,2023-10-16 18:56:36,Digital Banking,Phone,Low,Open,
18775,5442,4,2024-07-30 18:51:52,Account Service,Mobile,Low,Resolved,2024-08-20 18:51:52
18776,18225,23,2025-01-02 22:09:39,Investment Service,Mobile,Medium,Resolved,2025-01-13 22:09:39
18777,11720,70,2022-07-24 14:36:35,Investment Service,Branch,Medium,Resolved,2022-07-25 14:36:35
18778,5398,34,2023-01-26 22:28:37,ATM Issue,Branch,Medium,Resolved,2023-02-22 22:28:37
18779,1622,41,2025-09-14 09:11:42,Digital Banking,Web,Low,Resolved,2025-09-18 09:11:42
18780,17946,18,2023-08-20 09:07:25,Credit Card,Mobile,Medium,Resolved,2023-09-02 09:07:25
18781,22234,100,2022-05-05 09:21:30,Fraud Concern,Mobile,Medium,Resolved,2022-05-06 09:21:30
18782,17801,90,2024-10-19 05:40:33,Account Service,Branch,Medium,Resolved,2024-10-22 05:40:33
18783,4191,97,2024-01-08 13:43:25,Credit Card,Mobile,Medium,Resolved,2024-01-28 13:43:25
18784,5055,33,2025-03-27 00:02:17,Transaction Issue,Phone,Medium,Open,
18785,1131,25,2022-11-22 00:57:19,Loan Service,Branch,Medium,Resolved,2022-12-03 00:57:19
18786,14072,52,2022-11-01 03:20:53,Fraud Concern,Branch,Medium,Resolved,2022-11-29 03:20:53
18787,19982,17,2022-09-10 14:20:06,Account Service,Phone,Low,Resolved,2022-09-15 14:20:06
18788,11937,51,2024-06-14 02:36:35,Investment Service,Web,Low,In Progress,
18789,2119,3,2024-09-14 13:22:49,Credit Card,Branch,Low,Open,
18790,664,55,2025-02-10 10:59:52,Digital Banking,Mobile,Low,In Progress,
18791,19019,86,2023-09-27 01:26:07,ATM Issue,Mobile,Low,Resolved,2023-10-14 01:26:07
18792,15736,56,2024-10-13 13:36:04,Transaction Issue,Mobile,Critical,Open,
18793,19159,35,2023-04-17 05:30:37,Investment Service,Phone,Low,Resolved,2023-04-29 05:30:37
18794,22579,68,2022-05-10 20:38:10,ATM Issue,Web,Medium,Resolved,2022-06-01 20:38:10
18795,20354,59,2025-10-11 18:00:56,ATM Issue,Branch,High,Resolved,2025-10-25 18:00:56
18796,19875,92,2023-02-17 04:20:16,Loan Service,Branch,Low,Open,
18797,9764,59,2022-07-14 13:00:07,ATM Issue,Web,Medium,Resolved,2022-07-24 13:00:07
18798,17908,13,2024-08-20 15:40:16,Loan Service,Branch,High,Resolved,2024-09-11 15:40:16
18799,8054,62,2025-10-08 14:43:05,Digital Banking,Mobile,Low,Resolved,2025-10-11 14:43:05
18800,17372,94,2025-02-21 18:21:43,ATM Issue,Web,High,Resolved,2025-03-06 18:21:43
18801,24300,47,2023-08-16 01:46:12,ATM Issue,Phone,Medium,In Progress,
18802,22788,76,2024-12-19 05:36:06,ATM Issue,Web,High,Resolved,2025-01-14 05:36:06
18803,21706,3,2024-01-17 03:18:47,Digital Banking,Web,Low,Resolved,2024-01-21 03:18:47
18804,3846,21,2022-01-06 04:55:38,Credit Card,Branch,Low,Open,
18805,13497,65,2023-12-06 14:07:39,Credit Card,Web,Low,In Progress,
18806,6302,18,2024-03-19 03:34:40,Digital Banking,Mobile,Critical,Resolved,2024-04-16 03:34:40
18807,11886,13,2022-02-05 21:18:40,Transaction Issue,Branch,High,Resolved,2022-02-28 21:18:40
18808,16483,71,2025-04-12 18:09:26,Transaction Issue,Web,Medium,Resolved,2025-04-24 18:09:26
18809,2289,77,2025-06-13 23:11:44,Account Service,Phone,Medium,Resolved,2025-06-21 23:11:44
18810,20682,81,2024-10-09 11:13:07,Loan Service,Phone,Low,Resolved,2024-10-18 11:13:07
18811,7797,96,2024-10-23 23:25:18,Digital Banking,Mobile,Low,Resolved,2024-11-11 23:25:18
18812,7264,93,2025-12-18 18:03:33,Account Service,Web,Low,Resolved,2025-12-22 18:03:33
18813,12778,45,2023-03-15 00:05:53,Fraud Concern,Mobile,Medium,Resolved,2023-04-11 00:05:53
18814,8771,62,2022-04-20 19:23:53,Investment Service,Web,Medium,Resolved,2022-04-23 19:23:53
18815,20344,30,2022-06-21 13:37:40,Investment Service,Branch,Medium,Open,
18816,7386,75,2024-03-04 13:04:09,Transaction Issue,Phone,High,In Progress,
18817,14863,14,2025-07-15 12:31:54,Loan Service,Branch,Low,In Progress,
18818,8465,53,2025-08-26 13:30:39,Account Service,Branch,Low,Resolved,2025-08-31 13:30:39
18819,21723,10,2024-07-12 01:13:46,Investment Service,Mobile,High,Resolved,2024-08-07 01:13:46
18820,4882,72,2022-05-17 15:55:10,ATM Issue,Branch,Medium,Resolved,2022-06-11 15:55:10
18821,20339,31,2024-05-27 21:35:05,Account Service,Phone,Medium,Resolved,2024-06-01 21:35:05
18822,16019,6,2025-07-15 04:26:18,Investment Service,Web,Medium,Resolved,2025-07-28 04:26:18
18823,15692,83,2022-02-19 11:30:45,ATM Issue,Mobile,Medium,Resolved,2022-03-09 11:30:45
18824,20312,19,2023-03-14 14:03:32,Transaction Issue,Mobile,Low,Resolved,2023-04-01 14:03:32
18825,9368,12,2022-10-09 19:21:13,Fraud Concern,Phone,Medium,Resolved,2022-11-01 19:21:13
18826,21296,64,2025-08-07 06:26:15,Loan Service,Branch,Low,Resolved,2025-08-13 06:26:15
18827,414,82,2024-10-31 20:55:38,Loan Service,Branch,Medium,Resolved,2024-11-01 20:55:38
18828,17935,55,2025-05-06 06:24:23,Fraud Concern,Branch,Low,Resolved,2025-05-17 06:24:23
18829,20911,67,2025-04-16 06:26:02,Credit Card,Mobile,Low,Resolved,2025-04-20 06:26:02
18830,14715,9,2023-09-17 14:35:30,Fraud Concern,Mobile,High,Open,
18831,7142,6,2022-02-19 22:05:58,Transaction Issue,Mobile,High,Resolved,2022-03-02 22:05:58
18832,13183,1,2024-08-30 16:11:39,Credit Card,Mobile,Low,In Progress,
18833,22956,42,2024-01-13 17:02:12,Digital Banking,Branch,High,Resolved,2024-02-09 17:02:12
18834,16226,93,2025-09-28 02:09:47,Investment Service,Web,High,Resolved,2025-10-05 02:09:47
18835,1947,55,2022-10-31 14:44:04,Loan Service,Branch,Medium,Resolved,2022-11-05 14:44:04
18836,21588,49,2025-07-26 19:37:41,Fraud Concern,Web,Medium,Resolved,2025-08-03 19:37:41
18837,192,99,2024-08-28 20:29:18,Credit Card,Web,Medium,In Progress,
18838,16425,99,2022-07-19 20:11:55,Loan Service,Branch,Medium,Resolved,2022-08-02 20:11:55
18839,14176,30,2025-12-05 20:21:56,Digital Banking,Mobile,Low,Open,
18840,10052,35,2022-07-20 09:04:12,Credit Card,Mobile,Low,Resolved,2022-07-30 09:04:12
18841,5893,63,2024-07-11 06:41:52,Fraud Concern,Branch,Critical,Resolved,2024-08-08 06:41:52
18842,3450,22,2022-07-04 18:55:26,Digital Banking,Web,High,Resolved,2022-07-26 18:55:26
18843,8328,43,2023-02-10 19:01:28,Investment Service,Web,Medium,In Progress,
18844,5910,28,2025-06-29 17:04:26,Loan Service,Mobile,Low,Resolved,2025-07-29 17:04:26
18845,12394,18,2023-12-05 15:12:51,Loan Service,Branch,High,In Progress,
18846,1942,32,2024-02-10 08:35:00,Fraud Concern,Mobile,Low,Resolved,2024-03-09 08:35:00
18847,4222,69,2023-11-14 19:36:48,ATM Issue,Phone,Low,Resolved,2023-12-09 19:36:48
18848,23909,54,2024-07-15 17:10:10,Loan Service,Branch,Low,Resolved,2024-08-08 17:10:10
18849,6544,34,2023-05-08 21:12:18,ATM Issue,Mobile,Medium,Resolved,2023-05-29 21:12:18
18850,22607,31,2023-07-15 04:17:11,Digital Banking,Phone,High,In Progress,
18851,24965,97,2023-09-06 14:13:46,Account Service,Web,Medium,Resolved,2023-09-08 14:13:46
18852,17943,4,2024-02-11 12:39:27,Transaction Issue,Phone,Medium,Resolved,2024-02-17 12:39:27
18853,14013,14,2022-12-12 19:43:52,Digital Banking,Branch,Low,Resolved,2023-01-05 19:43:52
18854,2122,15,2024-06-17 20:12:45,Account Service,Web,Low,Open,
18855,17413,60,2022-02-18 16:09:29,Account Service,Web,Low,Resolved,2022-02-20 16:09:29
18856,11727,20,2022-07-07 11:57:02,Fraud Concern,Web,Low,Open,
18857,24658,20,2024-08-27 16:26:14,ATM Issue,Phone,Low,Open,
18858,5657,49,2024-10-03 18:43:17,Fraud Concern,Phone,High,Resolved,2024-10-29 18:43:17
18859,8968,99,2023-10-14 05:55:43,Transaction Issue,Web,Medium,Open,
18860,19423,68,2025-03-23 23:21:19,ATM Issue,Phone,Medium,Resolved,2025-04-05 23:21:19
18861,15765,18,2023-01-21 20:13:59,Loan Service,Branch,High,Open,
18862,15874,24,2025-11-11 00:06:58,Account Service,Phone,Low,Resolved,2025-11-12 00:06:58
18863,11080,27,2023-03-08 07:56:46,Account Service,Web,High,Resolved,2023-03-17 07:56:46
18864,18263,33,2023-02-18 05:48:14,Fraud Concern,Mobile,Low,Resolved,2023-03-12 05:48:14
18865,2272,64,2022-02-28 09:31:21,ATM Issue,Mobile,Medium,In Progress,
18866,1608,25,2024-04-10 18:20:09,Transaction Issue,Mobile,Low,Resolved,2024-04-26 18:20:09
18867,19524,69,2022-03-22 02:15:05,ATM Issue,Branch,Low,Resolved,2022-04-10 02:15:05
18868,15680,18,2023-08-11 08:18:31,Fraud Concern,Web,Medium,Resolved,2023-08-19 08:18:31
18869,16990,45,2023-05-25 21:53:54,Credit Card,Web,Medium,Resolved,2023-06-06 21:53:54
18870,21120,20,2025-09-14 00:04:12,Credit Card,Branch,High,Resolved,2025-10-05 00:04:12
18871,3666,35,2023-07-14 21:21:05,Digital Banking,Web,Low,Resolved,2023-07-23 21:21:05
18872,16309,6,2023-04-11 23:09:28,Account Service,Branch,Medium,Resolved,2023-04-21 23:09:28
18873,5853,91,2024-02-25 09:38:08,Digital Banking,Phone,High,In Progress,
18874,5463,92,2025-11-13 23:07:53,Transaction Issue,Branch,Medium,In Progress,
18875,18529,75,2025-12-30 21:09:13,ATM Issue,Phone,Medium,Resolved,2026-01-03 21:09:13
18876,4271,9,2024-07-03 16:12:33,Investment Service,Branch,Medium,In Progress,
18877,15698,52,2023-03-05 15:37:58,Loan Service,Branch,Critical,Resolved,2023-03-14 15:37:58
18878,24492,28,2025-12-04 16:28:16,Fraud Concern,Web,Medium,Resolved,2025-12-21 16:28:16
18879,17761,19,2022-12-10 18:11:55,Transaction Issue,Phone,High,Resolved,2022-12-14 18:11:55
18880,3463,85,2023-08-12 00:34:44,Fraud Concern,Branch,Medium,Resolved,2023-08-27 00:34:44
18881,15475,63,2025-05-28 03:54:35,Account Service,Mobile,High,In Progress,
18882,348,95,2022-05-19 19:55:36,Transaction Issue,Branch,Medium,Resolved,2022-05-21 19:55:36
18883,16385,7,2023-11-02 22:49:28,Transaction Issue,Web,Low,In Progress,
18884,63,37,2023-08-27 21:26:34,Fraud Concern,Web,Medium,Resolved,2023-08-28 21:26:34
