alert_id,transaction_id,customer_id,alert_date,fraud_type,risk_level,fraud_status,fraud_amount
4675,442414,4507,2024-02-26 17:45:26,High Value Transaction,Low,Confirmed,6114.32
4676,134987,19950,2022-09-20 04:56:10,Possible Account Takeover,High,Open,2773.07
4677,850661,1881,2025-07-11 20:23:11,Geographic Anomaly,Low,False Positive,1422.3
4678,448640,21895,2023-05-06 07:30:56,Suspicious Merchant,High,Closed,407.19
4679,213674,4219,2023-02-03 00:01:36,Geographic Anomaly,Medium,False Positive,194.08
4680,765787,7103,2025-01-19 19:33:32,Possible Account Takeover,High,Investigating,6332.03
4681,899699,18538,2025-10-25 02:00:54,Geographic Anomaly,High,Investigating,3632.37
4682,945881,10387,2023-07-02 23:46:23,Suspicious Merchant,Medium,Closed,287.21
4683,274778,1657,2024-07-15 02:48:35,Velocity Anomaly,Medium,Open,389.48
4684,990636,7068,2024-09-14 18:04:12,High Value Transaction,Medium,False Positive,2748.34
4685,412386,1140,2025-02-14 21:29:30,Suspicious Merchant,Low,Investigating,220.07
4686,190337,20951,2025-04-29 11:53:06,Unusual Transaction,Medium,Confirmed,40.43
4687,92341,6329,2022-01-09 00:54:41,Possible Account Takeover,High,Confirmed,551.21
4688,383653,18596,2025-09-11 00:51:57,Velocity Anomaly,High,Investigating,672.19
4689,682329,21913,2024-02-21 17:08:24,Unusual Transaction,High,False Positive,162.5
4690,277564,16475,2025-06-10 11:30:21,Unusual Transaction,Medium,Confirmed,607.37
4691,736575,10530,2025-12-18 02:54:10,Possible Account Takeover,High,Confirmed,1122.57
4692,546945,11472,2025-04-27 06:52:40,Velocity Anomaly,High,Confirmed,6065.69
4693,484990,12350,2023-08-08 20:37:22,Unusual Transaction,Medium,Closed,6048.91
4694,195414,4063,2023-07-29 10:35:59,Unusual Transaction,Low,False Positive,2140.21
4695,440980,632,2023-08-23 16:12:25,Velocity Anomaly,Medium,Open,1911.02
4696,309215,1744,2025-05-12 13:03:46,Geographic Anomaly,High,Open,924.96
4697,149026,18231,2025-04-20 00:16:47,Unusual Transaction,Medium,False Positive,721.67
4698,770950,9598,2025-05-27 20:48:15,High Value Transaction,High,Closed,682.66
4699,606526,18927,2023-05-04 22:45:30,Velocity Anomaly,Low,Confirmed,1071.72
4700,486974,22225,2024-10-19 06:23:29,Unusual Transaction,Critical,Investigating,258.3
4701,290883,17433,2023-02-01 08:56:49,Possible Account Takeover,Medium,False Positive,147.41
4702,367427,23111,2025-02-07 00:22:25,Suspicious Merchant,High,False Positive,1419.94
4703,267606,19408,2025-08-16 17:49:37,High Value Transaction,Low,False Positive,1085.71
4704,966904,22851,2023-08-25 16:59:50,Suspicious Merchant,Low,Investigating,298.56
4705,89973,6152,2022-04-14 03:37:19,Suspicious Merchant,High,Investigating,1330.43
4706,637813,11957,2025-02-13 10:28:17,Unusual Transaction,Critical,Confirmed,639.45
4707,645666,14823,2023-11-07 15:37:44,High Value Transaction,Medium,Investigating,1131.9
4708,127175,18211,2025-01-31 00:20:14,High Value Transaction,Low,Closed,2277.37
4709,22539,3694,2023-12-19 15:09:46,Geographic Anomaly,Medium,Open,876.26
4710,164305,18591,2022-02-26 22:25:19,Suspicious Merchant,Low,False Positive,241.8
4711,179233,18308,2023-02-07 08:53:56,High Value Transaction,Low,False Positive,2790.27
4712,811508,14289,2022-03-15 17:28:44,Geographic Anomaly,High,Confirmed,248.9
4713,333159,1928,2025-06-03 01:50:21,Velocity Anomaly,High,Closed,2182.07
4714,437004,3859,2023-08-17 17:47:24,Geographic Anomaly,Low,False Positive,803.3
4715,899605,22422,2025-03-31 15:38:48,Possible Account Takeover,Medium,Closed,6690.26
4716,68545,5645,2025-12-17 21:57:18,Unusual Transaction,Medium,Investigating,7121.48
4717,181742,3425,2025-12-15 14:20:37,Velocity Anomaly,Low,Open,488.96
4718,160920,17661,2022-06-25 12:30:03,Velocity Anomaly,Low,Investigating,804.45
4719,977221,12619,2024-08-19 21:22:48,Possible Account Takeover,Medium,Confirmed,12316.11
4720,871294,12684,2022-03-19 04:52:21,Geographic Anomaly,Low,Confirmed,1871.79
4721,910168,3174,2022-05-28 11:09:59,Unusual Transaction,Medium,Closed,68.54
4722,245165,59,2023-01-15 20:56:43,Geographic Anomaly,Low,Confirmed,210.11
4723,312924,19783,2024-02-22 14:56:28,High Value Transaction,Medium,Closed,1271.17
4724,803149,200,2025-11-14 05:03:31,Geographic Anomaly,Low,Confirmed,339.45
4725,412874,13058,2024-02-27 01:24:09,Velocity Anomaly,High,False Positive,521.95
4726,341794,8503,2024-08-13 18:53:41,Unusual Transaction,High,Confirmed,204.37
4727,890907,13720,2023-06-28 18:45:34,Geographic Anomaly,High,Investigating,4405.02
4728,516193,4582,2023-07-10 23:40:44,Unusual Transaction,Medium,Closed,1559.39
4729,14608,15612,2023-07-11 22:52:46,Unusual Transaction,Medium,Investigating,82.42
4730,48269,19012,2023-03-07 08:31:33,High Value Transaction,Medium,False Positive,563.38
4731,434643,14655,2022-08-20 02:31:05,High Value Transaction,Low,False Positive,463.28
4732,812140,17904,2025-01-06 07:07:44,Velocity Anomaly,High,Closed,114.55
4733,142692,9925,2022-05-25 02:48:24,Possible Account Takeover,Medium,False Positive,1359.62
4734,258263,14425,2024-09-06 11:23:20,Unusual Transaction,Medium,Confirmed,2616.56
4735,745975,18553,2024-05-05 16:20:11,Possible Account Takeover,Medium,False Positive,1544.85
4736,563260,2030,2025-05-07 14:13:45,Velocity Anomaly,Medium,Open,2077.52
4737,243210,13833,2022-09-01 10:05:52,Unusual Transaction,Critical,Confirmed,1668.37
4738,563678,9922,2025-08-06 11:58:20,Unusual Transaction,Medium,Open,281.7
4739,180874,18208,2023-02-25 12:46:47,Suspicious Merchant,Medium,Confirmed,82.18
4740,977525,10515,2023-07-05 07:50:19,Possible Account Takeover,Medium,Investigating,15890.47
4741,975397,11644,2022-11-01 15:17:41,Geographic Anomaly,Critical,Closed,1282.13
4742,942795,9702,2023-11-12 16:52:22,High Value Transaction,Medium,False Positive,345.49
4743,128925,21666,2025-02-10 00:12:49,Geographic Anomaly,Medium,Closed,459.52
4744,66979,13269,2024-10-09 21:52:02,Possible Account Takeover,Low,Open,566.8
4745,892637,5016,2024-01-23 20:19:20,High Value Transaction,High,False Positive,635.03
4746,324513,4066,2022-03-15 06:31:12,Geographic Anomaly,Medium,Confirmed,2471.82
4747,268681,4756,2022-02-02 14:42:58,Suspicious Merchant,Medium,Confirmed,670.36
4748,296243,13106,2024-11-08 22:27:43,High Value Transaction,High,Closed,1357.0
4749,249860,5275,2025-11-24 03:11:11,Unusual Transaction,Critical,Closed,2022.6
4750,889823,486,2024-02-19 22:39:33,Geographic Anomaly,Medium,Investigating,346.87
4751,142472,9181,2023-10-08 06:27:03,High Value Transaction,High,Closed,170.85
4752,798728,4159,2023-09-22 16:47:36,Suspicious Merchant,Low,False Positive,358.92
4753,290027,8893,2023-04-12 22:09:56,High Value Transaction,High,Closed,1598.01
4754,73223,9086,2024-09-09 19:22:07,High Value Transaction,Medium,False Positive,170.98
4755,971950,6254,2025-01-13 18:32:41,Suspicious Merchant,Medium,Closed,1062.06
4756,456863,10205,2024-08-11 13:44:48,Geographic Anomaly,High,Closed,1586.13
4757,961101,13072,2022-09-22 22:02:12,Velocity Anomaly,High,Investigating,2878.02
4758,234842,24759,2022-02-26 00:06:08,Geographic Anomaly,Medium,Confirmed,778.47
4759,115359,22620,2022-07-14 19:09:17,Possible Account Takeover,High,Investigating,222.69
4760,903341,13933,2024-09-22 21:03:10,Suspicious Merchant,Low,False Positive,573.75
4761,227472,5890,2025-08-21 22:26:30,Geographic Anomaly,High,False Positive,718.35
4762,220831,13711,2024-12-14 06:42:14,High Value Transaction,High,False Positive,655.0
4763,124733,5168,2022-12-18 00:57:54,Suspicious Merchant,Low,False Positive,86.73
4764,147724,2199,2024-03-18 04:09:19,Unusual Transaction,High,Confirmed,156.45
4765,335053,19258,2025-09-08 09:51:41,Geographic Anomaly,Medium,Investigating,290.79
4766,764541,1396,2023-09-18 22:16:25,Suspicious Merchant,Medium,Investigating,1955.99
4767,130998,4726,2025-01-31 09:38:44,Geographic Anomaly,Medium,False Positive,38.11
4768,416731,23007,2024-02-16 12:05:32,Suspicious Merchant,Medium,Investigating,619.73
4769,723048,19275,2024-10-10 19:22:00,High Value Transaction,High,Investigating,1542.52
4770,786836,17210,2022-08-17 22:30:30,Unusual Transaction,Medium,Confirmed,542.08
4771,314200,23604,2022-09-20 16:27:45,Unusual Transaction,Medium,Open,862.91
4772,305101,17255,2022-10-27 00:52:30,Possible Account Takeover,High,Investigating,1396.85
4773,564600,13780,2023-06-09 17:20:29,Suspicious Merchant,Low,Investigating,3915.54
4774,406419,11117,2022-11-07 19:52:36,Geographic Anomaly,Medium,Closed,10500.26
4775,892978,18323,2025-07-20 04:03:27,Unusual Transaction,Medium,Investigating,1416.42
4776,577956,14971,2022-04-19 18:30:34,Unusual Transaction,High,Closed,262.59
4777,221912,2060,2022-04-14 09:27:04,Velocity Anomaly,Medium,Investigating,721.33
4778,601062,13233,2022-01-23 03:19:20,Velocity Anomaly,Medium,Closed,712.71
4779,436002,13026,2023-11-16 17:31:52,Unusual Transaction,Medium,False Positive,54604.73
4780,538169,17053,2022-05-09 14:18:46,Suspicious Merchant,High,False Positive,793.45
4781,857070,4630,2024-08-05 22:39:37,Possible Account Takeover,Low,Closed,268.65
4782,153622,24765,2022-07-15 08:02:42,Unusual Transaction,Critical,False Positive,181.74
4783,390968,1464,2025-10-21 21:14:09,High Value Transaction,Medium,Closed,13890.65
4784,465741,4944,2022-04-29 06:07:22,Geographic Anomaly,High,False Positive,123.37
4785,119834,19548,2023-01-14 11:26:47,Possible Account Takeover,Medium,False Positive,8177.05
4786,672108,15125,2025-08-24 01:27:04,High Value Transaction,Medium,Confirmed,361.08
4787,827423,23800,2022-05-02 16:35:22,Possible Account Takeover,High,Closed,3286.41
4788,180104,15243,2025-03-21 07:09:29,High Value Transaction,Low,False Positive,1262.99
4789,550112,4122,2024-03-20 11:56:46,Geographic Anomaly,Low,Investigating,5725.77
4790,719679,24435,2022-12-10 05:23:13,Geographic Anomaly,Medium,False Positive,234.81
4791,353693,8540,2022-07-11 07:29:42,Velocity Anomaly,Critical,Closed,4289.85
4792,326643,9510,2023-10-04 13:06:34,Suspicious Merchant,Medium,False Positive,11473.09
4793,452145,1229,2025-08-05 11:06:09,High Value Transaction,Medium,Closed,820.15
4794,123436,3795,2022-10-25 10:03:18,Velocity Anomaly,High,Investigating,5021.28
4795,208436,9406,2023-09-23 08:31:51,High Value Transaction,Medium,Confirmed,2998.24
4796,889828,14872,2022-04-14 07:31:19,Velocity Anomaly,High,False Positive,8538.59
4797,360785,5012,2025-05-02 19:50:26,Geographic Anomaly,Medium,Investigating,1597.42
4798,899936,16117,2025-06-17 02:11:09,Possible Account Takeover,High,Confirmed,1127.83
4799,560544,21489,2024-10-10 01:17:55,Velocity Anomaly,Medium,False Positive,5029.25
4800,635971,18475,2022-01-20 03:10:34,High Value Transaction,Medium,Investigating,213.33
4801,373347,1333,2022-12-15 11:40:47,High Value Transaction,Medium,Confirmed,427.6
4802,429790,14013,2025-09-18 08:28:09,Suspicious Merchant,Medium,Investigating,211.72
4803,664979,9695,2025-11-23 18:47:51,Geographic Anomaly,Medium,False Positive,1195.75
4804,434998,24770,2023-12-22 03:16:34,High Value Transaction,Medium,Confirmed,311.83
4805,924111,16482,2022-08-23 09:18:44,Unusual Transaction,Low,Investigating,280.02
4806,795172,4045,2022-04-17 13:41:01,Possible Account Takeover,Medium,False Positive,6711.33
4807,69292,15693,2025-06-03 07:32:12,Velocity Anomaly,Medium,Open,3596.46
4808,673814,1123,2023-01-28 04:18:26,Suspicious Merchant,Low,Closed,4573.41
4809,772844,12568,2025-06-15 10:53:26,Possible Account Takeover,Medium,Confirmed,547.44
4810,459639,5515,2022-03-22 23:50:54,Geographic Anomaly,Medium,Closed,1874.88
4811,303238,19189,2022-04-19 19:43:04,Suspicious Merchant,Medium,Confirmed,289.28
4812,365621,15988,2023-10-15 22:42:14,Velocity Anomaly,Medium,Closed,203.76
4813,581307,19512,2024-11-07 19:52:45,Velocity Anomaly,High,Investigating,334.11
4814,48308,2711,2025-10-25 02:04:46,Unusual Transaction,High,Investigating,1120.74
4815,359449,12068,2025-05-01 13:33:09,Geographic Anomaly,Medium,False Positive,194.14
4816,183940,20418,2025-09-22 12:49:03,Suspicious Merchant,Medium,Investigating,399.31
4817,791758,18126,2025-11-27 11:23:46,Suspicious Merchant,High,False Positive,13121.66
4818,266395,17233,2025-09-10 17:00:16,High Value Transaction,Medium,Confirmed,1776.02
4819,230831,2190,2022-01-08 13:42:06,Unusual Transaction,High,False Positive,11204.26
4820,649731,8404,2024-05-23 16:33:54,Unusual Transaction,Low,Closed,1820.73
4821,514070,16953,2022-04-15 06:57:42,Suspicious Merchant,High,Closed,600.68
4822,902221,20487,2023-06-15 08:46:40,Suspicious Merchant,Medium,Confirmed,795.44
4823,903094,19448,2023-03-08 13:50:29,Possible Account Takeover,Low,Confirmed,59.97
4824,197109,18741,2024-11-28 16:14:19,Possible Account Takeover,Medium,Closed,169.92
4825,815960,8083,2024-03-21 20:51:40,Possible Account Takeover,Critical,Closed,1406.67
4826,308612,16122,2022-11-06 20:56:41,Unusual Transaction,High,Open,387.86
4827,915354,12817,2022-03-08 05:11:21,High Value Transaction,Medium,False Positive,765.06
4828,513914,5562,2025-10-18 13:29:06,Velocity Anomaly,Low,Investigating,1013.41
4829,157074,6128,2025-04-16 17:00:47,Possible Account Takeover,Medium,Closed,108.32
4830,154510,1834,2023-09-05 12:14:13,High Value Transaction,Medium,Investigating,923.13
4831,41395,10913,2022-08-22 05:44:05,Geographic Anomaly,Low,False Positive,71.86
4832,404814,18491,2025-11-22 02:03:21,Possible Account Takeover,Medium,False Positive,2959.17
4833,191586,21831,2024-05-18 03:06:36,Velocity Anomaly,High,Closed,298.71
4834,320708,8339,2023-12-15 17:17:20,Geographic Anomaly,High,False Positive,71.2
4835,880501,12870,2023-09-12 20:16:18,Geographic Anomaly,Low,Investigating,917.19
4836,690708,11491,2022-09-02 14:17:24,Velocity Anomaly,Medium,False Positive,1854.58
4837,70074,10346,2024-04-28 13:55:10,Possible Account Takeover,High,Closed,3186.62
4838,50804,11222,2024-10-17 12:31:21,Unusual Transaction,High,False Positive,1317.72
4839,628331,21055,2023-02-08 09:23:57,Velocity Anomaly,High,False Positive,862.59
4840,844917,429,2024-04-02 17:43:59,Velocity Anomaly,Critical,False Positive,289.96
4841,476773,13017,2025-01-22 04:46:51,Velocity Anomaly,High,Confirmed,666.82
4842,639374,15969,2025-07-21 07:16:29,Geographic Anomaly,Low,False Positive,454.25
4843,633746,133,2025-10-28 06:28:48,High Value Transaction,Medium,Investigating,998.32
4844,177705,66,2023-10-11 22:57:33,Unusual Transaction,Critical,Confirmed,7279.49
4845,573678,16697,2023-08-13 01:20:12,Possible Account Takeover,Medium,Closed,184.08
4846,49137,3845,2022-10-05 19:48:33,Possible Account Takeover,Low,Open,4237.99
4847,522625,15086,2023-11-03 20:36:17,High Value Transaction,Medium,Confirmed,771.16
4848,819257,17469,2022-12-13 09:33:21,Velocity Anomaly,High,Confirmed,3976.09
4849,248491,681,2023-04-17 10:33:04,Unusual Transaction,Critical,Investigating,367.05
4850,835385,11986,2025-12-09 23:23:04,Possible Account Takeover,Medium,False Positive,4731.76
4851,971238,14850,2024-02-03 23:08:47,Suspicious Merchant,Medium,False Positive,4918.66
4852,226622,2776,2023-06-16 16:27:23,Possible Account Takeover,High,Investigating,1758.65
4853,805294,23237,2022-03-24 22:58:49,Velocity Anomaly,Medium,Confirmed,34.15
4854,68659,13039,2024-11-10 03:27:32,Suspicious Merchant,Low,Confirmed,1272.34
4855,339033,15751,2022-01-27 19:37:36,High Value Transaction,High,Investigating,271.45
4856,101965,19207,2023-11-12 07:29:33,Unusual Transaction,Medium,False Positive,227.48
4857,78647,13198,2024-07-04 00:57:44,High Value Transaction,Medium,Confirmed,1315.85
4858,173989,19076,2023-07-06 08:11:00,High Value Transaction,Medium,False Positive,601.78
4859,363857,9317,2024-07-15 00:32:13,Unusual Transaction,Low,Investigating,827.64
4860,14171,18702,2024-02-04 00:45:01,Unusual Transaction,High,Confirmed,3524.26
4861,869218,11539,2022-03-29 18:19:36,Possible Account Takeover,Medium,Open,406.8
4862,666194,18592,2023-03-16 16:06:58,Possible Account Takeover,Medium,Investigating,149.5
4863,537556,8438,2024-02-27 08:05:38,Unusual Transaction,Low,Closed,173.6
4864,161455,20153,2024-10-28 22:28:12,Suspicious Merchant,Medium,Investigating,180.52
4865,255415,13075,2023-04-27 16:47:51,Geographic Anomaly,High,Open,440.07
4866,576144,11700,2024-05-26 16:30:36,Possible Account Takeover,High,Closed,2553.69
4867,548047,17009,2025-03-16 07:55:16,Geographic Anomaly,High,False Positive,799.36
4868,66612,9552,2022-05-16 03:00:09,Suspicious Merchant,Medium,Investigating,306.93
4869,533845,7076,2022-02-19 01:58:48,Unusual Transaction,High,Closed,2739.26
4870,551748,23141,2025-10-13 00:13:07,Suspicious Merchant,Medium,Investigating,4514.54
4871,824195,635,2025-08-03 06:19:41,Possible Account Takeover,High,False Positive,184.56
4872,6425,5651,2022-01-04 02:35:41,High Value Transaction,High,Open,7681.14
4873,105096,19017,2025-07-08 07:38:57,Unusual Transaction,Medium,False Positive,7710.91
4874,286563,18603,2023-03-01 16:14:28,Velocity Anomaly,Medium,False Positive,4048.16
4875,70756,19663,2024-12-17 20:41:55,Geographic Anomaly,Medium,Investigating,361.77
4876,204992,3088,2024-03-13 02:57:41,Suspicious Merchant,Medium,False Positive,225.68
4877,782304,3154,2025-07-12 13:18:56,Unusual Transaction,Critical,False Positive,678.12
4878,662961,6791,2022-02-18 01:01:39,Suspicious Merchant,Low,False Positive,5179.44
4879,368120,24433,2022-03-11 22:11:18,Unusual Transaction,Low,Closed,142.33
4880,853427,4068,2025-02-13 10:01:58,Possible Account Takeover,Low,False Positive,3094.29
4881,77147,4955,2024-05-01 15:23:55,Possible Account Takeover,High,Confirmed,177.01
4882,824617,24506,2025-07-22 09:18:55,Possible Account Takeover,Medium,False Positive,957.49
4883,344499,6515,2025-06-11 00:33:48,Suspicious Merchant,Low,False Positive,1844.37
4884,863389,7237,2025-01-09 21:19:05,Velocity Anomaly,Medium,Confirmed,657.45
4885,350455,3462,2022-01-06 03:49:40,Possible Account Takeover,Medium,False Positive,13663.37
4886,757948,5526,2024-05-20 03:45:08,Unusual Transaction,Medium,False Positive,879.86
4887,212321,20277,2023-09-08 03:31:25,Possible Account Takeover,High,Closed,438.56
4888,500724,15043,2024-07-29 13:57:25,High Value Transaction,Medium,False Positive,5552.84
4889,294633,17945,2024-05-12 10:10:29,Possible Account Takeover,Medium,Investigating,364.77
4890,823422,2614,2022-05-08 09:27:15,Suspicious Merchant,Low,False Positive,2599.67
4891,135660,3224,2022-02-24 03:17:40,Velocity Anomaly,Low,False Positive,631.17
4892,768926,4261,2023-05-10 09:17:24,High Value Transaction,Medium,Closed,391.33
4893,712829,11795,2025-10-08 06:28:05,Suspicious Merchant,Medium,False Positive,1327.72
4894,591398,19739,2025-12-11 15:43:08,Suspicious Merchant,Medium,Closed,521.89
4895,980739,17872,2023-05-11 23:27:20,Suspicious Merchant,Low,Confirmed,1396.71
4896,588933,446,2022-02-11 11:16:22,Unusual Transaction,Low,False Positive,1280.29
4897,418293,17762,2022-08-25 03:47:30,Suspicious Merchant,High,False Positive,2293.65
4898,856829,16935,2025-03-22 04:31:42,Unusual Transaction,Medium,Confirmed,3684.27
4899,911256,17069,2023-07-28 17:34:43,Suspicious Merchant,High,Confirmed,515.31
4900,185560,6279,2024-11-05 17:15:36,Geographic Anomaly,High,False Positive,4671.16
4901,100904,5396,2025-09-28 12:33:08,High Value Transaction,Medium,False Positive,1333.72
