loan_id,customer_id,branch_id,loan_type,application_date,approval_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,outstanding_amount
7943,23053,82,Education,2025-05-25,2025-05-31,190795.03,7.469,48,656,Active,False,144066.98
7944,7473,92,Personal,2024-10-19,2024-10-24,115476.6,11.905,120,772,Active,False,33470.0
7945,8723,25,Business,2024-07-09,2024-08-05,135687.34,17.121,24,737,Active,False,21896.53
7946,5824,42,Education,2024-09-17,2024-09-23,115082.35,13.1,84,611,Active,False,89210.35
7947,11232,3,Home,2024-09-13,2024-09-28,429992.33,10.206,12,675,Active,False,405466.53
7948,14099,20,Auto,2023-02-16,2023-03-16,85871.96,17.299,12,625,Active,False,59910.4
7949,2220,81,Home,2023-12-15,2023-12-17,365861.56,15.424,84,677,Active,False,284046.85
7950,11985,8,Education,2025-04-19,2025-05-17,250563.71,14.623,12,656,Active,False,169259.19
7951,16987,83,Auto,2024-08-06,2024-08-16,160183.35,10.41,24,678,Active,False,119125.06
7952,3846,57,Home,2022-04-06,2022-05-03,138579.38,10.776,36,662,Active,False,97395.91
7953,16933,62,Business,2023-09-24,2023-10-21,172567.25,16.88,36,555,Active,False,78772.22
7954,17434,94,Home,2024-11-14,2024-12-07,66423.45,17.02,24,609,Defaulted,True,13347.24
7955,9278,58,Auto,2022-09-18,2022-10-04,335589.83,12.108,48,695,Active,False,284747.57
7956,16264,11,Home,2024-12-29,2025-01-09,777060.72,16.613,12,765,Active,False,372017.68
7957,14220,5,Auto,2023-08-07,2023-08-22,261343.33,11.164,48,718,Active,False,191757.96
7958,23389,81,Home,2024-11-12,2024-11-22,358737.97,7.326,84,746,Active,False,221140.6
7959,15567,63,Auto,2022-10-09,2022-10-30,102337.19,16.152,120,561,Active,False,80139.61
7960,5177,33,Auto,2022-11-07,2022-12-07,50000.0,9.897,60,791,Active,False,5720.41
7961,7725,98,Personal,2024-12-08,2024-12-16,429550.55,7.97,84,650,Active,False,253607.71
7962,3,82,Auto,2023-07-14,2023-07-26,219623.41,15.186,12,644,Active,False,110474.52
7963,1008,77,Personal,2023-05-08,2023-06-02,55443.75,12.977,12,692,Active,False,22210.21
7964,3275,44,Home,2024-06-07,2024-07-07,170951.4,14.415,12,797,Active,False,75249.69
7965,14459,30,Auto,2022-06-09,2022-06-16,690116.96,14.966,84,619,Active,False,132853.95
7966,14563,59,Education,2024-12-19,2025-01-17,545499.77,17.981,120,740,Active,False,411205.98
7967,5193,87,Auto,2023-05-24,2023-06-20,297479.96,8.976,36,699,Active,False,143550.26
7968,13414,72,Education,2024-09-06,2024-10-05,166949.25,9.443,12,755,Active,False,118574.56
7969,10685,4,Home,2024-06-25,2024-07-07,61153.29,8.768,36,714,Active,False,33599.38
7970,24797,49,Education,2024-09-11,2024-10-01,250259.03,10.156,120,747,Active,False,150805.59
7971,4301,52,Auto,2025-05-06,2025-05-26,162353.52,12.54,48,668,Active,False,69886.7
7972,16930,93,Auto,2022-01-11,2022-01-23,204157.47,9.797,120,774,Active,False,112902.22
7973,19905,62,Auto,2022-11-12,2022-12-04,50000.0,11.059,60,799,Active,False,7667.91
7974,19475,28,Home,2024-01-25,2024-02-19,116464.93,17.953,84,727,Active,False,46766.91
7975,1483,59,Education,2022-05-01,2022-05-29,50000.0,8.474,120,637,Active,False,29782.13
7976,1202,9,Education,2025-02-05,2025-02-19,126158.7,13.433,60,750,Active,False,26631.43
7977,6294,8,Education,2023-05-04,2023-05-22,298915.16,12.392,60,700,Active,False,78680.46
7978,161,56,Personal,2022-10-18,2022-11-04,87063.59,10.591,12,775,Active,False,55612.34
7979,13584,49,Home,2022-07-31,2022-08-25,268784.94,9.638,60,773,Active,False,30225.33
7980,13199,43,Personal,2023-04-20,2023-05-15,293644.69,9.428,24,735,Active,False,49435.04
7981,8747,56,Personal,2024-03-12,2024-03-27,125529.19,12.271,36,642,Active,False,55210.49
7982,10854,52,Home,2023-06-02,2023-06-20,83869.04,8.389,120,770,Active,False,37718.1
7983,24134,75,Auto,2025-03-24,2025-04-09,50000.0,15.216,36,670,Active,False,32194.63
7984,14498,27,Home,2023-09-17,2023-10-17,116382.92,15.952,24,714,Active,False,102043.81
7985,22615,72,Business,2022-05-27,2022-06-01,252760.06,9.348,12,678,Active,False,82701.76
7986,8692,7,Personal,2024-02-10,2024-02-22,50000.0,14.166,24,682,Active,False,15022.52
7987,7511,35,Education,2024-04-14,2024-05-10,154272.89,7.557,84,705,Active,False,100501.52
7988,24659,38,Auto,2025-01-17,2025-02-08,382087.24,11.084,84,823,Active,False,283951.59
7989,16349,13,Home,2023-09-15,2023-09-27,233690.48,15.473,12,645,Active,False,178321.11
7990,19245,19,Education,2022-03-13,2022-03-25,86630.57,14.158,48,575,Active,False,26447.36
7991,16987,2,Personal,2024-06-02,2024-07-02,216859.4,7.12,48,692,Active,False,73344.03
7992,24114,37,Business,2022-11-15,2022-12-15,266414.23,12.093,24,734,Active,False,228692.8
7993,21517,33,Auto,2023-02-07,2023-03-05,54129.46,14.435,36,657,Active,False,48681.76
7994,12794,28,Auto,2025-05-24,2025-05-26,530646.58,13.237,60,590,Active,False,69202.27
7995,6316,7,Home,2024-01-16,2024-01-24,79396.59,10.073,24,568,Active,False,23241.52
7996,9124,18,Business,2022-03-16,2022-03-31,125531.6,9.179,84,734,Active,False,102577.42
7997,14498,18,Education,2025-03-21,2025-03-24,72188.64,7.666,48,686,Active,False,38882.23
7998,10192,19,Personal,2022-01-08,2022-02-07,76076.06,15.848,36,683,Active,False,12053.26
7999,6937,51,Business,2024-11-05,2024-12-02,116460.63,11.959,120,646,Active,False,87862.0
8000,4968,94,Auto,2024-11-28,2024-12-16,114386.98,12.443,12,703,Active,False,72386.89
8001,6741,44,Personal,2024-01-25,2024-02-15,69262.01,11.817,120,665,Active,False,27179.32
8002,24997,50,Business,2025-05-25,2025-06-23,246870.32,7.306,84,548,Active,False,114866.29
8003,8231,99,Education,2024-04-02,2024-04-25,95884.48,8.523,60,639,Active,False,73201.09
8004,2050,3,Education,2023-02-28,2023-03-25,52788.44,11.43,84,739,Active,False,36454.43
8005,23842,19,Education,2023-10-06,2023-11-02,132530.65,17.092,24,762,Active,False,50016.36
8006,2152,78,Auto,2024-06-02,2024-06-23,136134.53,10.484,48,664,Active,False,63620.58
8007,5163,47,Business,2023-02-08,2023-02-21,230883.95,16.651,24,675,Active,False,62288.35
8008,10049,67,Auto,2023-08-18,2023-09-16,182151.82,9.798,12,735,Active,False,91669.53
8009,4087,38,Business,2022-12-25,2022-12-28,135163.38,11.474,60,712,Active,False,96175.65
8010,6471,24,Auto,2022-10-31,2022-11-01,94810.32,17.875,120,652,Active,False,57443.21
8011,18699,97,Personal,2025-01-08,2025-02-01,50000.0,14.231,24,710,Active,False,28891.89
8012,4760,44,Personal,2023-04-05,2023-05-01,1056410.5,12.127,12,730,Active,False,938399.47
8013,12521,95,Auto,2024-12-08,2024-12-16,50000.0,10.566,24,649,Active,False,18555.39
8014,4696,57,Business,2023-03-01,2023-03-25,321809.71,15.965,60,649,Active,False,104750.18
8015,22207,80,Personal,2023-01-19,2023-02-18,263369.04,13.556,48,751,Active,False,122420.04
8016,14530,76,Personal,2024-04-23,2024-04-30,406506.62,14.949,12,664,Active,False,149671.72
8017,5338,42,Education,2022-08-14,2022-09-02,275448.41,10.404,48,726,Active,False,46804.56
8018,1523,82,Auto,2025-03-18,2025-03-28,204029.09,12.373,36,609,Active,False,188168.83
8019,8277,57,Auto,2023-10-09,2023-11-01,123537.82,16.288,36,806,Active,False,102117.88
8020,3350,39,Education,2022-09-29,2022-10-16,96953.04,11.017,60,850,Active,False,62625.72
8021,2093,57,Home,2022-02-18,2022-03-18,178338.39,16.269,48,829,Active,False,125279.26
8022,4642,9,Personal,2024-03-17,2024-04-14,326854.58,10.888,12,767,Active,False,220883.11
8023,4201,8,Business,2024-09-26,2024-10-16,50000.0,14.56,36,625,Active,False,27489.11
8024,15685,70,Home,2023-04-22,2023-04-26,250223.23,8.168,60,741,Active,False,71329.23
8025,23795,27,Business,2023-01-03,2023-01-17,270447.23,13.95,60,817,Defaulted,True,95890.46
8026,81,99,Business,2025-03-21,2025-04-06,364469.41,13.796,12,693,Active,False,110787.05
8027,10821,66,Home,2023-05-17,2023-06-04,294399.69,8.573,36,791,Active,False,186226.89
8028,1282,55,Education,2024-02-22,2024-03-05,195412.07,16.73,120,728,Active,False,143854.91
8029,19297,91,Business,2023-11-05,2023-11-14,83057.61,17.986,84,716,Active,False,12766.94
8030,19186,32,Auto,2022-03-08,2022-04-04,354703.87,15.347,60,731,Active,False,176491.62
8031,4629,40,Personal,2023-09-17,2023-10-15,193116.27,10.636,24,688,Active,False,52947.29
8032,2954,12,Business,2025-02-03,2025-02-07,290785.78,13.196,84,850,Active,False,222864.5
8033,14806,49,Home,2025-03-20,2025-04-06,507379.29,14.629,12,850,Active,False,120282.62
8034,18304,8,Home,2023-10-22,2023-11-13,178524.17,14.33,12,641,Active,False,84386.76
8035,5944,50,Education,2024-01-16,2024-01-31,50000.0,8.766,12,787,Active,False,38481.92
8036,16958,45,Auto,2024-09-22,2024-10-17,413688.12,8.762,60,672,Active,False,68389.52
8037,8200,30,Education,2025-04-22,2025-05-11,408848.63,12.173,48,663,Active,False,307817.24
8038,6481,64,Personal,2022-03-25,2022-04-05,82726.77,7.237,120,697,Active,False,74203.55
8039,5124,25,Auto,2024-12-08,2024-12-20,304082.24,14.44,84,763,Active,False,75355.85
8040,24895,56,Education,2023-03-10,2023-03-21,103859.41,16.686,120,815,Active,False,38283.65
8041,5870,95,Personal,2022-08-22,2022-08-28,50000.0,12.117,12,732,Active,False,21003.24
8042,4340,62,Business,2023-01-13,2023-01-15,322639.85,8.403,84,569,Active,False,96065.47
8043,12905,81,Education,2024-01-11,2024-01-19,193714.67,15.99,24,662,Active,False,77894.11
8044,21058,21,Auto,2025-05-31,2025-06-23,258524.68,16.878,120,703,Active,False,192335.76
8045,15258,65,Education,2024-04-13,2024-04-27,383106.58,12.701,24,737,Defaulted,True,225015.13
8046,11304,38,Auto,2024-07-30,2024-08-27,312814.35,13.51,60,698,Active,False,169148.24
8047,8975,53,Education,2022-02-06,2022-02-18,51749.16,15.38,120,814,Active,False,25193.87
8048,17212,50,Business,2023-06-04,2023-06-21,138376.45,12.868,48,612,Active,False,115406.52
8049,12177,11,Auto,2024-03-23,2024-04-21,360122.33,15.654,84,784,Active,False,240743.21
8050,8747,21,Business,2022-05-28,2022-06-04,211003.32,15.169,24,675,Active,False,167023.28
8051,13145,40,Education,2025-04-30,2025-05-10,340556.58,16.724,36,601,Active,False,239999.26
8052,10881,70,Business,2025-04-03,2025-04-18,133869.0,14.512,120,613,Active,False,54971.86
8053,21656,7,Home,2024-09-28,2024-10-09,179636.11,12.133,60,850,Active,False,24125.21
8054,16476,18,Education,2025-06-15,2025-07-05,385548.9,15.959,24,657,Active,False,108076.5
8055,1723,60,Education,2023-09-30,2023-10-26,50000.0,7.285,12,587,Active,False,5671.88
8056,1938,27,Business,2025-02-20,2025-03-02,233913.8,9.122,84,655,Active,False,48577.98
8057,21624,41,Personal,2024-09-08,2024-09-24,84020.6,13.446,84,685,Active,False,77335.27
8058,22424,86,Personal,2024-01-13,2024-01-16,439986.5,9.841,120,660,Active,False,391130.35
8059,14619,61,Personal,2025-06-06,2025-07-01,50000.0,13.323,84,792,Active,False,20551.62
8060,3121,59,Auto,2024-05-28,2024-06-22,245094.44,15.063,12,686,Active,False,83104.22
8061,23140,86,Education,2024-01-10,2024-01-28,399060.56,13.264,36,807,Active,False,69814.45
8062,6054,53,Education,2024-08-17,2024-09-11,320805.92,16.482,12,802,Active,False,91233.01
8063,18288,62,Education,2022-01-06,2022-01-30,50000.0,17.276,60,770,Defaulted,True,25474.24
8064,7246,88,Home,2024-07-04,2024-07-25,141854.15,16.511,36,630,Active,False,27979.04
8065,3914,61,Business,2022-12-30,2023-01-03,675707.94,12.213,36,612,Active,False,368728.56
8066,5668,17,Auto,2023-09-06,2023-10-06,168375.95,8.627,24,648,Active,False,85049.52
8067,22946,31,Personal,2022-03-24,2022-04-12,293162.56,8.256,120,659,Active,False,144698.54
8068,3638,11,Home,2025-02-03,2025-02-19,307629.01,12.055,24,624,Active,False,177466.96
8069,22031,35,Business,2023-09-26,2023-10-19,57031.6,17.782,120,803,Active,False,25949.02
8070,23545,94,Home,2023-02-02,2023-02-22,87736.87,17.036,60,762,Active,False,33261.98
8071,4597,56,Education,2024-04-13,2024-04-14,264483.87,8.089,60,571,Active,False,61792.46
8072,14651,56,Auto,2024-02-24,2024-03-12,50000.0,13.157,84,752,Active,False,45164.98
8073,14279,18,Business,2023-07-01,2023-07-25,171657.36,15.459,24,667,Active,False,133151.46
8074,1173,83,Education,2022-01-13,2022-02-01,85358.88,14.398,36,679,Active,False,31126.4
8075,23251,99,Personal,2023-09-18,2023-10-04,88588.51,17.589,24,789,Active,False,11759.57
8076,2087,22,Education,2022-01-16,2022-01-19,460083.25,9.976,36,724,Active,False,362423.42
8077,19083,6,Auto,2023-12-28,2024-01-10,70220.68,14.053,24,768,Active,False,7586.72
8078,15191,34,Education,2023-05-29,2023-06-01,141328.27,15.29,60,658,Active,False,28710.21
8079,21960,93,Education,2025-06-20,2025-06-26,73596.67,11.464,24,850,Active,False,66564.67
8080,19956,26,Auto,2022-09-14,2022-10-10,99331.76,9.424,24,702,Active,False,73505.25
8081,19488,54,Personal,2022-10-14,2022-11-01,92088.56,14.45,12,818,Active,False,80331.74
8082,22614,97,Business,2024-10-11,2024-10-22,94739.34,17.539,84,805,Defaulted,True,41320.75
8083,24085,40,Business,2024-03-24,2024-03-28,50000.0,17.266,48,744,Active,False,21852.62
8084,18031,26,Personal,2023-01-17,2023-01-26,377120.49,7.476,48,700,Active,False,331445.87
8085,24268,23,Home,2025-06-06,2025-06-26,186831.59,12.691,24,683,Active,False,29803.05
8086,14551,12,Education,2024-07-11,2024-07-22,75789.21,11.843,60,676,Active,False,36664.2
8087,16271,67,Business,2022-11-06,2022-11-19,68828.73,8.209,84,765,Active,False,29961.73
8088,12126,95,Auto,2025-06-11,2025-06-20,141490.61,9.183,84,850,Active,False,59090.59
8089,2478,66,Business,2023-06-22,2023-07-15,402179.32,9.949,48,693,Active,False,220015.59
8090,10429,41,Auto,2023-07-05,2023-07-08,50000.0,15.43,36,740,Active,False,46851.82
8091,20127,77,Home,2025-03-22,2025-03-29,115893.64,16.875,84,728,Active,False,83644.36
8092,14556,56,Business,2023-03-21,2023-03-28,106334.43,14.567,24,689,Active,False,52744.13
8093,16263,7,Auto,2025-04-27,2025-05-24,195375.42,7.206,60,655,Active,False,163924.9
8094,5000,40,Home,2024-11-21,2024-12-05,122165.42,17.962,36,741,Active,False,64240.34
8095,10012,9,Home,2024-07-31,2024-08-16,330424.46,7.046,84,822,Active,False,288858.73
8096,23151,23,Home,2025-03-17,2025-04-05,175915.11,12.948,36,740,Active,False,109989.5
8097,13831,3,Home,2022-02-24,2022-03-07,295650.28,7.444,36,770,Active,False,195506.0
8098,7419,18,Education,2023-03-24,2023-04-16,313219.78,11.287,24,673,Active,False,288118.51
8099,15248,45,Personal,2024-08-24,2024-09-03,155378.3,9.528,120,812,Active,False,72743.72
8100,10315,55,Education,2024-12-14,2025-01-04,221284.35,11.734,12,733,Active,False,141790.11
8101,13569,64,Personal,2023-07-08,2023-07-10,153359.44,15.59,84,757,Active,False,29403.4
8102,16112,75,Home,2022-05-28,2022-06-13,238658.79,12.679,12,750,Active,False,218814.83
8103,7663,78,Auto,2023-03-24,2023-04-01,78008.88,8.15,60,726,Active,False,13720.94
8104,5496,78,Auto,2022-10-10,2022-10-20,443889.41,10.422,24,606,Active,False,251663.69
8105,15123,100,Education,2022-07-31,2022-08-24,85441.24,13.886,84,631,Active,False,18043.37
8106,1025,24,Home,2025-05-03,2025-05-28,230390.44,14.22,24,724,Active,False,186121.44
8107,315,52,Business,2022-10-22,2022-10-30,85479.32,14.535,60,690,Active,False,70962.36
8108,19680,6,Education,2023-03-16,2023-04-04,166367.0,9.872,12,719,Active,False,81516.29
8109,3708,80,Education,2024-12-26,2025-01-17,86233.9,16.373,24,724,Active,False,45626.18
8110,21468,62,Personal,2024-11-03,2024-11-19,252316.09,11.132,24,756,Active,False,87470.75
8111,23036,82,Business,2024-09-21,2024-09-24,162035.08,12.531,48,738,Active,False,131317.15
8112,19832,78,Home,2023-11-20,2023-11-25,62692.08,16.91,12,779,Active,False,32002.42
8113,13814,97,Home,2023-10-01,2023-10-11,82968.61,7.664,48,634,Active,False,52994.0
8114,16769,99,Auto,2022-05-06,2022-05-20,454064.29,15.595,84,676,Active,False,356302.64
8115,6488,65,Business,2023-06-20,2023-07-16,192695.18,12.0,120,696,Active,False,104458.96
8116,13348,69,Business,2024-11-19,2024-11-21,179799.52,9.348,24,809,Active,False,85704.98
8117,16872,30,Personal,2024-01-16,2024-01-22,579273.87,17.834,84,681,Active,False,419238.28
8118,15599,36,Personal,2023-01-17,2023-01-24,50000.0,11.229,84,669,Active,False,15805.96
8119,3613,83,Business,2025-01-05,2025-01-16,174785.02,7.483,60,675,Active,False,38913.26
8120,7418,55,Education,2024-03-15,2024-04-04,172593.07,9.229,60,650,Active,False,145704.26
8121,20557,22,Education,2023-04-03,2023-04-29,430401.67,7.621,48,693,Active,False,94081.99
8122,14763,35,Education,2025-01-11,2025-01-17,253523.76,10.117,12,754,Active,False,77185.56
8123,12796,6,Personal,2025-05-11,2025-06-04,133671.13,16.313,24,617,Active,False,32116.6
8124,344,67,Home,2022-09-26,2022-10-10,207106.48,9.289,48,658,Active,False,192404.34
8125,11831,41,Personal,2024-09-30,2024-10-09,537985.11,11.908,24,804,Active,False,217518.24
8126,17822,25,Home,2022-10-14,2022-11-03,379201.6,14.999,120,763,Active,False,145454.4
8127,19131,57,Business,2023-07-12,2023-07-24,50000.0,10.214,36,622,Active,False,10643.36
8128,24167,68,Auto,2025-04-19,2025-04-26,213039.93,17.559,60,697,Active,False,28070.84
8129,2536,18,Auto,2022-02-17,2022-03-10,520706.94,12.68,36,850,Active,False,108920.8
8130,16215,11,Education,2024-07-08,2024-07-31,202215.6,13.144,12,685,Active,False,28124.41
8131,10630,77,Education,2022-11-30,2022-12-25,135436.22,14.054,84,764,Active,False,89707.32
8132,8588,42,Personal,2022-05-26,2022-05-27,75759.03,14.942,120,733,Active,False,17934.05
8133,13735,76,Home,2024-04-09,2024-04-30,250534.98,7.251,36,790,Active,False,60391.53
8134,9783,71,Auto,2023-09-19,2023-10-06,53824.54,13.952,48,663,Active,False,13414.1
8135,5597,41,Business,2022-06-02,2022-06-25,133195.35,15.884,48,765,Active,False,93891.52
8136,1732,65,Business,2022-04-05,2022-05-02,202143.1,14.155,36,692,Defaulted,True,68089.88
8137,6980,61,Business,2022-05-06,2022-05-12,50000.0,8.739,60,782,Active,False,6126.57
8138,20924,52,Home,2023-01-26,2023-02-12,139694.09,10.923,60,850,Active,False,63975.28
8139,15378,69,Education,2022-10-29,2022-11-06,827049.32,10.258,48,670,Active,False,378985.32
8140,21768,64,Auto,2023-05-14,2023-05-18,119734.31,15.603,120,708,Defaulted,True,83255.21
8141,5365,25,Personal,2024-10-08,2024-10-14,184727.88,14.99,84,727,Active,False,87027.58
8142,5280,55,Business,2025-02-07,2025-02-17,202457.69,10.06,36,719,Active,False,43913.75
8143,12816,11,Personal,2023-11-12,2023-11-17,145798.78,9.812,120,719,Active,False,49308.52
8144,21457,44,Personal,2023-01-01,2023-01-28,93865.6,15.006,60,666,Active,False,30299.66
8145,11912,81,Education,2023-09-08,2023-10-04,294769.38,9.565,60,826,Active,False,77824.54
8146,20855,95,Business,2024-03-16,2024-04-15,287801.11,14.572,120,667,Active,False,242624.86
8147,961,12,Personal,2024-12-23,2025-01-09,461485.03,9.804,12,585,Active,False,163869.24
8148,7396,29,Education,2023-01-16,2023-01-17,50000.0,12.59,48,624,Active,False,40563.22
8149,10567,100,Auto,2023-08-11,2023-09-01,171376.88,11.284,12,648,Active,False,51786.37
8150,17605,74,Auto,2024-06-12,2024-06-17,159428.83,13.649,48,631,Active,False,43697.82
8151,4623,28,Home,2022-09-06,2022-10-06,2373461.9,16.621,48,652,Defaulted,True,243027.16
8152,10633,68,Personal,2023-05-06,2023-05-25,454589.02,10.375,120,561,Active,False,88635.09
8153,24325,89,Auto,2023-08-12,2023-08-17,251798.72,17.9,60,719,Active,False,228819.43
8154,3239,91,Personal,2022-09-05,2022-10-04,1111712.2,7.817,48,655,Active,False,906998.27
8155,20287,9,Auto,2022-02-20,2022-03-17,403120.34,7.311,48,713,Active,False,51185.52
8156,23391,54,Auto,2023-05-07,2023-05-27,641546.95,14.134,24,819,Active,False,70578.59
8157,8689,32,Home,2022-04-27,2022-05-17,462838.8,7.853,12,597,Active,False,56663.8
8158,1925,36,Auto,2022-12-12,2022-12-15,366794.52,9.924,48,703,Active,False,172144.48
8159,7856,25,Education,2022-12-31,2023-01-13,432411.0,15.847,36,626,Active,False,322472.99
8160,15126,42,Business,2023-01-12,2023-02-05,98440.51,15.731,24,661,Active,False,36070.06
8161,18207,66,Education,2022-08-14,2022-08-16,394559.53,10.162,120,808,Active,False,91774.43
8162,3160,56,Auto,2022-11-16,2022-11-19,191087.18,9.16,12,684,Active,False,66964.79
8163,5832,87,Education,2023-06-01,2023-06-02,72691.62,14.565,60,800,Active,False,61522.55
